DIGNIDAD_CODIGO,PROVINCIA_CODIGO,CANTON_CODIGO,PARROQUIA_CODIGO,SEXO,NUMERO_DE_JUNTAS,VOTOS_EN_BLANCO,VOTOS_NULOS,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_VOTOS,CANDIDATO_ESTADO
1,11,310,545,1,1,0,8,7,1000000000004,18, 
1,11,310,545,2,1,0,5,202,1000000000002,77,1
1,11,310,545,2,1,0,5,7,1000000000004,27, 
1,11,310,995,1,1,0,5,202,1000000000002,91,1
1,11,310,995,1,1,0,5,7,1000000000004,51, 
1,11,310,995,2,1,2,18,202,1000000000002,69,1
1,11,310,995,2,1,2,18,7,1000000000004,49, 
1,11,310,1000,1,1,3,7,202,1000000000002,93,1
1,11,310,1000,1,1,3,7,7,1000000000004,39, 
1,11,310,1000,2,1,3,16,202,1000000000002,83,1
1,11,310,1000,2,1,3,16,7,1000000000004,53, 
1,11,310,1380,1,2,0,25,202,1000000000002,166,1
1,11,310,1380,1,2,0,25,7,1000000000004,44, 
1,11,310,1380,2,2,5,35,202,1000000000002,115,1
1,11,310,1380,2,2,5,35,7,1000000000004,36, 
1,11,310,2140,1,3,1,22,202,1000000000002,284,1
1,11,310,2140,1,3,1,22,7,1000000000004,76, 
1,11,310,2140,2,3,7,29,202,1000000000002,262,1
1,11,310,2140,2,3,7,29,7,1000000000004,89, 
1,11,310,2630,1,2,3,13,202,1000000000002,219,1
1,11,310,2630,1,2,3,13,7,1000000000004,96, 
1,11,310,2630,2,2,3,22,202,1000000000002,219,1
1,11,310,2630,2,2,3,22,7,1000000000004,96, 
1,11,310,5180,1,19,21,235,202,1000000000002,2337,1
1,11,310,5180,1,19,21,235,7,1000000000004,716, 
1,11,310,5180,2,20,30,241,202,1000000000002,2402,1
1,11,310,5180,2,20,30,241,7,1000000000004,750, 
1,11,310,5595,1,2,1,12,202,1000000000002,235,1
1,11,310,5595,1,2,1,12,7,1000000000004,54, 
1,11,310,5595,2,2,2,12,202,1000000000002,222,1
1,11,310,5595,2,2,2,12,7,1000000000004,69, 
1,11,311,2120,1,2,2,15,202,1000000000002,184,1
1,11,311,2120,1,2,2,15,7,1000000000004,53, 
1,11,311,2120,2,2,0,34,202,1000000000002,131,1
1,11,311,2120,2,2,0,34,7,1000000000004,65, 
1,11,311,6730,1,6,2,68,202,1000000000002,848,1
1,11,311,6730,1,6,2,68,7,1000000000004,201, 
1,11,311,6730,2,6,20,74,202,1000000000002,728,1
1,11,311,6730,2,6,20,74,7,1000000000004,222, 
1,11,315,695,1,1,0,4,202,1000000000002,111,1
1,11,315,695,1,1,0,4,7,1000000000004,42, 
1,11,315,695,2,1,1,7,202,1000000000002,103,1
1,11,315,695,2,1,1,7,7,1000000000004,54, 
1,11,315,1495,1,1,0,3,202,1000000000002,51,1
1,11,315,1495,1,1,0,3,7,1000000000004,25, 
1,11,315,1495,2,1,0,2,202,1000000000002,28,1
1,11,315,1495,2,1,0,2,7,1000000000004,31, 
1,11,315,3255,1,3,0,12,202,1000000000002,288,1
1,11,315,3255,1,3,0,12,7,1000000000004,77, 
1,11,315,3255,2,3,3,20,202,1000000000002,272,1
1,11,315,3255,2,3,3,20,7,1000000000004,73, 
1,11,315,3535,1,4,9,36,202,1000000000002,414,1
1,11,315,3535,1,4,9,36,7,1000000000004,125, 
1,11,315,3535,2,4,8,66,202,1000000000002,395,1
1,11,315,3535,2,4,8,66,7,1000000000004,118, 
1,11,315,5195,1,8,11,75,202,1000000000002,823,1
1,11,315,5195,1,8,11,75,7,1000000000004,469, 
1,11,315,5195,2,9,12,109,202,1000000000002,803,1
1,11,315,5195,2,9,12,109,7,1000000000004,511, 
1,11,320,590,1,4,5,32,202,1000000000002,393,1
1,11,320,590,1,4,5,32,7,1000000000004,42, 
1,11,320,590,2,4,7,62,202,1000000000002,361,1
1,11,320,590,2,4,7,62,7,1000000000004,49, 
1,11,320,1230,1,4,7,16,202,1000000000002,242,1
1,11,320,1230,1,4,7,16,7,1000000000004,123, 
1,11,320,1230,2,3,3,32,202,1000000000002,189,1
1,11,320,1230,2,3,3,32,7,1000000000004,143, 
1,11,320,1550,1,1,0,5,202,1000000000002,40,1
1,11,320,1550,1,1,0,5,7,1000000000004,29, 
1,11,320,1550,2,1,2,4,202,1000000000002,23,1
1,11,320,1550,2,1,2,4,7,1000000000004,30, 
1,11,320,4150,1,2,1,7,202,1000000000002,126,1
1,11,320,4150,1,2,1,7,7,1000000000004,37, 
1,11,320,4150,2,2,0,13,202,1000000000002,129,1
1,11,320,4150,2,2,0,13,7,1000000000004,51, 
1,11,320,5175,1,24,51,194,202,1000000000002,2148,1
1,11,320,5175,1,24,51,194,7,1000000000004,953, 
1,11,320,5175,2,24,26,315,202,1000000000002,2267,1
1,11,320,5175,2,24,26,315,7,1000000000004,1163, 
1,11,320,5240,1,3,4,28,202,1000000000002,357,1
1,11,320,5240,1,3,4,28,7,1000000000004,120, 
1,11,320,5240,2,4,8,50,202,1000000000002,373,1
1,11,320,5240,2,4,8,50,7,1000000000004,153, 
1,11,320,6025,1,1,0,2,202,1000000000002,91,1
1,11,320,6025,1,1,0,2,7,1000000000004,32, 
1,11,320,6025,2,1,0,5,202,1000000000002,79,1
1,11,320,6025,2,1,0,5,7,1000000000004,42, 
1,11,325,2085,1,2,1,5,202,1000000000002,152,1
1,11,325,2085,1,2,1,5,7,1000000000004,42, 
1,11,325,2085,2,1,2,9,202,1000000000002,91,1
1,11,325,2085,2,1,2,9,7,1000000000004,38, 
1,11,325,2145,1,2,2,9,202,1000000000002,155,1
1,11,325,2145,1,2,2,9,7,1000000000004,74, 
1,11,325,2145,2,2,2,17,202,1000000000002,142,1
1,11,325,2145,2,2,2,17,7,1000000000004,90, 
1,11,325,3265,1,2,3,5,202,1000000000002,123,1
1,11,325,3265,1,2,3,5,7,1000000000004,43, 
1,11,325,3265,2,1,5,19,202,1000000000002,124,1
1,11,325,3265,2,1,5,19,7,1000000000004,45, 
1,11,325,5385,1,2,2,8,202,1000000000002,166,1
1,11,325,5385,1,2,2,8,7,1000000000004,126, 
1,11,325,5385,2,2,3,24,202,1000000000002,183,1
1,11,325,5385,2,2,3,24,7,1000000000004,137, 
1,11,325,5680,1,18,25,145,202,1000000000002,1498,1
1,11,325,5680,1,18,25,145,7,1000000000004,1047, 
1,11,325,5680,2,17,24,192,202,1000000000002,1464,1
1,11,325,5680,2,17,24,192,7,1000000000004,1162, 
1,11,330,270,1,1,1,8,202,1000000000002,82,1
1,11,330,270,1,1,1,8,7,1000000000004,37, 
1,11,330,270,2,1,1,9,202,1000000000002,67,1
1,11,330,270,2,1,1,9,7,1000000000004,35, 
1,11,330,565,1,2,2,22,202,1000000000002,213,1
1,11,330,565,1,2,2,22,7,1000000000004,61, 
1,11,330,565,2,2,7,21,202,1000000000002,191,1
1,11,330,565,2,2,7,21,7,1000000000004,54, 
1,11,330,1155,1,4,5,25,202,1000000000002,412,1
1,11,330,1155,1,4,5,25,7,1000000000004,63, 
1,11,330,1155,2,4,7,37,202,1000000000002,333,1
1,11,330,1155,2,4,7,37,7,1000000000004,74, 
1,11,330,2405,1,2,3,21,202,1000000000002,223,1
1,11,330,2405,1,2,3,21,7,1000000000004,67, 
1,11,330,2405,2,2,8,24,202,1000000000002,264,1
1,11,330,2405,2,2,8,24,7,1000000000004,73, 
1,11,330,4210,1,2,6,21,202,1000000000002,234,1
1,11,330,4210,1,2,6,21,7,1000000000004,49, 
1,11,330,4210,2,2,6,30,202,1000000000002,210,1
1,11,330,4210,2,2,6,30,7,1000000000004,45, 
1,11,330,5005,1,13,20,148,202,1000000000002,1416,1
1,11,330,5005,1,13,20,148,7,1000000000004,414, 
1,11,330,5005,2,12,19,202,202,1000000000002,1294,1
1,11,330,5005,2,12,19,202,7,1000000000004,456, 
1,11,335,825,1,4,10,20,202,1000000000002,310,1
1,11,335,825,1,4,10,20,7,1000000000004,183, 
1,11,335,825,2,4,4,38,202,1000000000002,322,1
1,11,335,825,2,4,4,38,7,1000000000004,223, 
1,11,335,2520,1,5,4,60,202,1000000000002,600,1
1,11,335,2520,1,5,4,60,7,1000000000004,269, 
1,11,335,2520,2,5,2,103,202,1000000000002,495,1
1,11,335,2520,2,5,2,103,7,1000000000004,255, 
1,11,335,3045,1,2,0,13,202,1000000000002,176,1
1,11,335,3045,1,2,0,13,7,1000000000004,81, 
1,11,335,3045,2,2,4,20,202,1000000000002,161,1
1,11,335,3045,2,2,4,20,7,1000000000004,81, 
1,11,335,3270,1,3,2,24,202,1000000000002,311,1
1,11,335,3270,1,3,2,24,7,1000000000004,111, 
1,11,335,3270,2,3,2,40,202,1000000000002,265,1
1,11,335,3270,2,3,2,40,7,1000000000004,91, 
1,11,335,5400,1,6,2,53,202,1000000000002,525,1
1,11,335,5400,1,6,2,53,7,1000000000004,282, 
1,11,335,5400,2,6,6,72,202,1000000000002,552,1
1,11,335,5400,2,6,6,72,7,1000000000004,293, 
1,11,340,320,1,2,0,7,202,1000000000002,195,1
1,11,340,320,1,2,0,7,7,1000000000004,94, 
1,11,340,320,2,2,0,17,202,1000000000002,153,1
1,11,340,320,2,2,0,17,7,1000000000004,92, 
1,11,340,790,1,2,1,6,202,1000000000002,128,1
1,11,340,790,1,2,1,6,7,1000000000004,58, 
1,11,340,790,2,2,2,18,202,1000000000002,119,1
1,11,340,790,2,2,2,18,7,1000000000004,66, 
1,11,340,1645,1,1,1,10,202,1000000000002,117,1
1,11,340,1645,1,1,1,10,7,1000000000004,34, 
1,11,340,1645,2,1,1,14,202,1000000000002,92,1
1,11,340,1645,2,1,1,14,7,1000000000004,33, 
1,11,340,1845,1,3,6,26,202,1000000000002,200,1
1,11,340,1845,1,3,6,26,7,1000000000004,145, 
1,11,340,1845,2,3,5,46,202,1000000000002,168,1
1,11,340,1845,2,3,5,46,7,1000000000004,177, 
1,11,340,3765,1,2,2,12,202,1000000000002,137,1
1,11,340,3765,1,2,2,12,7,1000000000004,54, 
1,11,340,3765,2,2,3,17,202,1000000000002,96,1
1,11,340,3765,2,2,3,17,7,1000000000004,50, 
1,11,340,4460,1,2,3,5,202,1000000000002,197,1
1,11,340,4460,1,2,3,5,7,1000000000004,44, 
1,11,340,4460,2,2,1,21,202,1000000000002,177,1
1,11,340,4460,2,2,1,21,7,1000000000004,66, 
1,11,340,5020,1,10,12,48,202,1000000000002,790,1
1,11,340,5020,1,10,12,48,7,1000000000004,293, 
1,11,340,5020,2,9,11,89,202,1000000000002,669,1
1,11,340,5020,2,9,11,89,7,1000000000004,356, 
1,11,345,2575,1,1,0,1,202,1000000000002,88,1
1,11,345,2575,1,1,0,1,7,1000000000004,47, 
1,11,345,2575,2,1,1,6,202,1000000000002,93,1
1,11,345,2575,2,1,1,6,7,1000000000004,61, 
1,11,345,3935,1,5,3,24,202,1000000000002,331,1
1,11,345,3935,1,5,3,24,7,1000000000004,91, 
1,11,345,3935,2,4,3,48,202,1000000000002,405,1
1,11,345,3935,2,4,3,48,7,1000000000004,124, 
1,11,345,6120,1,5,5,35,202,1000000000002,463,1
1,11,345,6120,1,5,5,35,7,1000000000004,164, 
1,11,345,6120,2,5,5,56,202,1000000000002,381,1
1,11,345,6120,2,5,5,56,7,1000000000004,167, 
1,11,730,835,1,1,2,21,202,1000000000002,112,1
1,11,730,835,1,1,2,21,7,1000000000004,42, 
1,11,730,835,2,1,1,11,202,1000000000002,99,1
1,11,730,835,2,1,1,11,7,1000000000004,45, 
1,11,730,1035,1,2,1,10,202,1000000000002,181,1
1,11,730,1035,1,2,1,10,7,1000000000004,57, 
1,11,730,1035,2,2,0,10,202,1000000000002,112,1
1,11,730,1035,2,2,0,10,7,1000000000004,48, 
1,11,730,5810,1,7,9,34,202,1000000000002,809,1
1,11,730,5810,1,7,9,34,7,1000000000004,214, 
1,11,730,5810,2,6,15,68,202,1000000000002,634,1
1,11,730,5810,2,6,15,68,7,1000000000004,220, 
1,11,740,360,1,1,0,2,202,1000000000002,48,1
1,11,740,360,1,1,0,2,7,1000000000004,22, 
1,11,740,360,2,1,0,2,202,1000000000002,45,1
1,11,740,360,2,1,0,2,7,1000000000004,17, 
1,11,740,3345,1,2,1,15,202,1000000000002,149,1
1,11,740,3345,1,2,1,15,7,1000000000004,31, 
1,11,740,3345,2,2,0,23,202,1000000000002,131,1
1,11,740,3345,2,2,0,23,7,1000000000004,42, 
1,11,740,6260,1,5,5,39,202,1000000000002,445,1
1,11,740,6260,1,5,5,39,7,1000000000004,134, 
1,11,740,6260,2,4,5,54,202,1000000000002,409,1
1,11,740,6260,2,4,5,54,7,1000000000004,137, 
1,11,815,385,1,2,2,20,202,1000000000002,271,1
1,11,815,385,1,2,2,20,7,1000000000004,77, 
1,11,815,385,2,2,2,63,202,1000000000002,193,1
1,11,815,385,2,2,2,63,7,1000000000004,66, 
1,11,815,1180,1,1,0,7,202,1000000000002,78,1
1,11,815,1180,1,1,0,7,7,1000000000004,11, 
1,11,815,1180,2,1,1,8,202,1000000000002,63,1
1,11,815,1180,2,1,1,8,7,1000000000004,15, 
1,11,815,1450,1,1,0,4,202,1000000000002,55,1
1,11,815,1450,1,1,0,4,7,1000000000004,3, 
1,11,815,1450,2,1,0,1,202,1000000000002,52,1
1,11,815,1450,2,1,0,1,7,1000000000004,4, 
1,11,815,3755,1,2,3,12,202,1000000000002,190,1
1,11,815,3755,1,2,3,12,7,1000000000004,34, 
1,11,815,3755,2,1,0,13,202,1000000000002,149,1
1,11,815,3755,2,1,0,13,7,1000000000004,21, 
1,11,815,6530,1,7,7,67,202,1000000000002,806,1
1,11,815,6530,1,7,7,67,7,1000000000004,275, 
1,11,815,6530,2,6,3,83,202,1000000000002,651,1
1,11,815,6530,2,6,3,83,7,1000000000004,283, 
1,12,515,520,1,8,11,115,202,1000000000002,487,1
1,12,515,520,1,8,11,115,7,1000000000004,545, 
1,12,515,520,2,7,17,170,202,1000000000002,296,1
1,12,515,520,2,7,17,170,7,1000000000004,541, 
1,12,515,1265,1,24,47,314,202,1000000000002,1369,1
1,12,515,1265,1,24,47,314,7,1000000000004,1555, 
1,12,515,1265,2,20,53,310,202,1000000000002,936,1
1,12,515,1265,2,20,53,310,7,1000000000004,1552, 
1,12,515,1525,1,12,18,127,202,1000000000002,652,1
1,12,515,1525,1,12,18,127,7,1000000000004,1049, 
1,12,515,1525,2,11,14,141,202,1000000000002,407,1
1,12,515,1525,2,11,14,141,7,1000000000004,1136, 
1,12,515,2875,1,25,68,320,202,1000000000002,1753,1
1,12,515,2875,1,25,68,320,7,1000000000004,1442, 
1,12,515,2875,2,21,72,355,202,1000000000002,1078,1
1,12,515,2875,2,21,72,355,7,1000000000004,1562, 
1,12,515,5215,1,84,93,997,202,1000000000002,4582,1
1,12,515,5215,1,84,93,997,7,1000000000004,6647, 
1,12,515,5215,2,87,119,1518,202,1000000000002,3912,1
1,12,515,5215,2,87,119,1518,7,1000000000004,7959, 
1,12,515,5285,1,55,42,657,202,1000000000002,2856,1
1,12,515,5285,1,55,42,657,7,1000000000004,4939, 
1,12,515,5285,2,60,58,989,202,1000000000002,2440,1
1,12,515,5285,2,60,58,989,7,1000000000004,5868, 
1,12,515,6830,1,15,42,139,202,1000000000002,671,1
1,12,515,6830,1,15,42,139,7,1000000000004,1350, 
1,12,515,6830,2,13,18,163,202,1000000000002,496,1
1,12,515,6830,2,13,18,163,7,1000000000004,1427, 
1,12,515,6835,1,1,0,1,202,1000000000002,3,1
1,12,515,6835,1,1,0,1,7,1000000000004,6, 
1,12,515,6835,2,1,0,3,202,1000000000002,8,1
1,12,515,6835,2,1,0,3,7,1000000000004,11, 
1,12,516,6685,1,42,65,440,202,1000000000002,3409,1
1,12,516,6685,1,42,65,440,7,1000000000004,2244, 
1,12,516,6685,2,35,71,532,202,1000000000002,2401,1
1,12,516,6685,2,35,71,532,7,1000000000004,2255, 
1,12,520,1460,1,12,34,155,202,1000000000002,788,1
1,12,520,1460,1,12,34,155,7,1000000000004,769, 
1,12,520,1460,2,9,24,183,202,1000000000002,462,1
1,12,520,1460,2,9,24,183,7,1000000000004,778, 
1,12,520,1740,1,12,24,164,202,1000000000002,681,1
1,12,520,1740,1,12,24,164,7,1000000000004,936, 
1,12,520,1740,2,10,30,220,202,1000000000002,407,1
1,12,520,1740,2,10,30,220,7,1000000000004,930, 
1,12,520,5085,1,36,106,525,202,1000000000002,2302,1
1,12,520,5085,1,36,106,525,7,1000000000004,2537, 
1,12,520,5085,2,31,49,527,202,1000000000002,1533,1
1,12,520,5085,2,31,49,527,7,1000000000004,2749, 
1,12,525,140,1,19,50,238,202,1000000000002,1404,1
1,12,525,140,1,19,50,238,7,1000000000004,1049, 
1,12,525,140,2,15,47,267,202,1000000000002,783,1
1,12,525,140,2,15,47,267,7,1000000000004,1121, 
1,12,525,6245,1,98,129,1347,202,1000000000002,6862,1
1,12,525,6245,1,98,129,1347,7,1000000000004,6760, 
1,12,525,6245,2,91,185,1753,202,1000000000002,4827,1
1,12,525,6245,2,91,185,1753,7,1000000000004,7720, 
1,12,530,3015,1,6,7,95,202,1000000000002,604,1
1,12,530,3015,1,6,7,95,7,1000000000004,239, 
1,12,530,3015,2,5,11,90,202,1000000000002,397,1
1,12,530,3015,2,5,11,90,7,1000000000004,225, 
1,12,530,3510,1,19,31,294,202,1000000000002,1355,1
1,12,530,3510,1,19,31,294,7,1000000000004,1230, 
1,12,530,3510,2,17,52,392,202,1000000000002,956,1
1,12,530,3510,2,17,52,392,7,1000000000004,1321, 
1,12,530,5800,1,23,29,286,202,1000000000002,1489,1
1,12,530,5800,1,23,29,286,7,1000000000004,1589, 
1,12,530,5800,2,21,39,405,202,1000000000002,1027,1
1,12,530,5800,2,21,39,405,7,1000000000004,1834, 
1,12,535,3175,1,33,50,390,202,1000000000002,2436,1
1,12,535,3175,1,33,50,390,7,1000000000004,1607, 
1,12,535,3175,2,30,47,458,202,1000000000002,1723,1
1,12,535,3175,2,30,47,458,7,1000000000004,1881, 
1,12,535,5185,1,21,23,207,202,1000000000002,1347,1
1,12,535,5185,1,21,23,207,7,1000000000004,1530, 
1,12,535,5185,2,19,33,299,202,1000000000002,977,1
1,12,535,5185,2,19,33,299,7,1000000000004,1536, 
1,12,540,4420,1,2,2,32,202,1000000000002,111,1
1,12,540,4420,1,2,2,32,7,1000000000004,74, 
1,12,540,4420,2,2,2,42,202,1000000000002,105,1
1,12,540,4420,2,2,2,42,7,1000000000004,89, 
1,12,540,4425,1,13,23,146,202,1000000000002,784,1
1,12,540,4425,1,13,23,146,7,1000000000004,931, 
1,12,540,4425,2,12,42,198,202,1000000000002,600,1
1,12,540,4425,2,12,42,198,7,1000000000004,923, 
1,12,540,5855,1,228,265,2689,202,1000000000002,13950,1
1,12,540,5855,1,228,265,2689,7,1000000000004,14349, 
1,12,540,5855,2,223,306,3423,202,1000000000002,11761,1
1,12,540,5855,2,223,306,3423,7,1000000000004,16162, 
1,12,540,6115,1,32,41,368,202,1000000000002,2219,1
1,12,540,6115,1,32,41,368,7,1000000000004,2047, 
1,12,540,6115,2,33,63,529,202,1000000000002,1982,1
1,12,540,6115,2,33,63,529,7,1000000000004,2338, 
1,12,540,6635,1,1,0,2,202,1000000000002,10,1
1,12,540,6635,1,1,0,2,7,1000000000004,7, 
1,12,540,6635,2,1,0,1,202,1000000000002,10,1
1,12,540,6635,2,1,0,1,7,1000000000004,5, 
1,12,540,6640,1,3,2,27,202,1000000000002,177,1
1,12,540,6640,1,3,2,27,7,1000000000004,123, 
1,12,540,6640,2,3,4,39,202,1000000000002,179,1
1,12,540,6640,2,3,4,39,7,1000000000004,155, 
1,12,540,6645,1,2,1,18,202,1000000000002,116,1
1,12,540,6645,1,2,1,18,7,1000000000004,84, 
1,12,540,6645,2,2,3,24,202,1000000000002,81,1
1,12,540,6645,2,2,3,24,7,1000000000004,100, 
1,12,540,6650,1,2,1,23,202,1000000000002,113,1
1,12,540,6650,1,2,1,23,7,1000000000004,106, 
1,12,540,6650,2,2,2,27,202,1000000000002,74,1
1,12,540,6650,2,2,2,27,7,1000000000004,124, 
1,12,540,6655,1,3,1,43,202,1000000000002,192,1
1,12,540,6655,1,3,1,43,7,1000000000004,154, 
1,12,540,6655,2,3,6,71,202,1000000000002,182,1
1,12,540,6655,2,3,6,71,7,1000000000004,189, 
1,12,540,6660,1,1,2,9,202,1000000000002,60,1
1,12,540,6660,1,1,2,9,7,1000000000004,92, 
1,12,540,6660,2,2,3,31,202,1000000000002,58,1
1,12,540,6660,2,2,3,31,7,1000000000004,103, 
1,12,540,6690,1,1,0,8,202,1000000000002,33,1
1,12,540,6690,1,1,0,8,7,1000000000004,39, 
1,12,540,6690,2,1,0,8,202,1000000000002,47,1
1,12,540,6690,2,1,0,8,7,1000000000004,47, 
1,12,545,3130,1,11,17,140,202,1000000000002,1024,1
1,12,545,3130,1,11,17,140,7,1000000000004,491, 
1,12,545,3130,2,10,19,212,202,1000000000002,732,1
1,12,545,3130,2,10,19,212,7,1000000000004,461, 
1,12,545,4330,1,19,17,150,202,1000000000002,1116,1
1,12,545,4330,1,19,17,150,7,1000000000004,966, 
1,12,545,4330,2,16,35,167,202,1000000000002,742,1
1,12,545,4330,2,16,35,167,7,1000000000004,972, 
1,12,545,6235,1,86,82,924,202,1000000000002,6078,1
1,12,545,6235,1,86,82,924,7,1000000000004,5444, 
1,12,545,6235,2,82,92,1256,202,1000000000002,4847,1
1,12,545,6235,2,82,92,1256,7,1000000000004,6384, 
1,12,710,5640,1,35,19,304,202,1000000000002,3009,1
1,12,710,5640,1,35,19,304,7,1000000000004,1793, 
1,12,710,5640,2,33,63,390,202,1000000000002,2509,1
1,12,710,5640,2,33,63,390,7,1000000000004,2019, 
1,12,750,6330,1,35,70,592,202,1000000000002,2463,1
1,12,750,6330,1,35,70,592,7,1000000000004,1876, 
1,12,750,6330,2,28,86,616,202,1000000000002,1602,1
1,12,750,6330,2,28,86,616,7,1000000000004,1776, 
1,12,945,150,1,9,15,130,202,1000000000002,997,1
1,12,945,150,1,9,15,130,7,1000000000004,389, 
1,12,945,150,2,8,35,110,202,1000000000002,701,1
1,12,945,150,2,8,35,110,7,1000000000004,414, 
1,12,945,6465,1,63,82,825,202,1000000000002,5388,1
1,12,945,6465,1,63,82,825,7,1000000000004,3160, 
1,12,945,6465,2,60,182,1079,202,1000000000002,4166,1
1,12,945,6465,2,60,182,1079,7,1000000000004,3680, 
1,12,946,6695,1,48,68,611,202,1000000000002,3946,1
1,12,946,6695,1,48,68,611,7,1000000000004,2454, 
1,12,946,6695,2,43,128,704,202,1000000000002,2896,1
1,12,946,6695,2,43,128,704,7,1000000000004,2591, 
1,13,230,1600,1,2,6,12,202,1000000000002,162,1
1,13,230,1600,1,2,6,12,7,1000000000004,84, 
1,13,230,1600,2,1,0,0,202,1000000000002,107,1
1,13,230,1600,2,1,0,0,7,1000000000004,68, 
1,13,230,1620,1,2,4,24,202,1000000000002,88,1
1,13,230,1620,1,2,4,24,7,1000000000004,149, 
1,13,230,1620,2,2,6,24,202,1000000000002,49,1
1,13,230,1620,2,2,6,24,7,1000000000004,131, 
1,13,230,5480,1,42,98,491,202,1000000000002,2771,1
1,13,230,5480,1,42,98,491,7,1000000000004,2508, 
1,13,230,5480,2,37,177,643,202,1000000000002,1889,1
1,13,230,5480,2,37,177,643,7,1000000000004,2482, 
1,13,440,10,1,26,35,344,202,1000000000002,1326,1
1,13,440,10,1,26,35,344,7,1000000000004,2139, 
1,13,440,10,2,24,47,375,202,1000000000002,888,1
1,13,440,10,2,24,47,375,7,1000000000004,2192, 
1,13,440,50,1,16,28,147,202,1000000000002,589,1
1,13,440,50,1,16,28,147,7,1000000000004,1058, 
1,13,440,50,2,14,34,167,202,1000000000002,344,1
1,13,440,50,2,14,34,167,7,1000000000004,1092, 
1,13,440,770,1,14,20,139,202,1000000000002,591,1
1,13,440,770,1,14,20,139,7,1000000000004,1298, 
1,13,440,770,2,13,32,151,202,1000000000002,416,1
1,13,440,770,2,13,32,151,7,1000000000004,1209, 
1,13,440,1925,1,2,3,26,202,1000000000002,64,1
1,13,440,1925,1,2,3,26,7,1000000000004,110, 
1,13,440,1925,2,1,3,22,202,1000000000002,41,1
1,13,440,1925,2,1,3,22,7,1000000000004,113, 
1,13,440,2970,1,7,13,99,202,1000000000002,372,1
1,13,440,2970,1,7,13,99,7,1000000000004,438, 
1,13,440,2970,2,6,8,102,202,1000000000002,236,1
1,13,440,2970,2,6,8,102,7,1000000000004,464, 
1,13,440,3185,1,22,46,262,202,1000000000002,1237,1
1,13,440,3185,1,22,46,262,7,1000000000004,1463, 
1,13,440,3185,2,21,44,335,202,1000000000002,784,1
1,13,440,3185,2,21,44,335,7,1000000000004,1707, 
1,13,440,3625,1,20,43,223,202,1000000000002,789,1
1,13,440,3625,1,20,43,223,7,1000000000004,1428, 
1,13,440,3625,2,18,48,276,202,1000000000002,555,1
1,13,440,3625,2,18,48,276,7,1000000000004,1421, 
1,13,440,5030,1,94,80,1259,202,1000000000002,4631,1
1,13,440,5030,1,94,80,1259,7,1000000000004,8408, 
1,13,440,5030,2,106,126,1735,202,1000000000002,4287,1
1,13,440,5030,2,106,126,1735,7,1000000000004,10427, 
1,13,440,5265,1,29,46,461,202,1000000000002,1543,1
1,13,440,5265,1,29,46,461,7,1000000000004,2530, 
1,13,440,5265,2,29,41,625,202,1000000000002,1128,1
1,13,440,5265,2,29,41,625,7,1000000000004,2735, 
1,13,440,5280,1,88,57,963,202,1000000000002,4400,1
1,13,440,5280,1,88,57,963,7,1000000000004,7594, 
1,13,440,5280,2,100,41,1307,202,1000000000002,4111,1
1,13,440,5280,2,100,41,1307,7,1000000000004,9012, 
1,13,440,5795,1,70,48,665,202,1000000000002,2947,1
1,13,440,5795,1,70,48,665,7,1000000000004,5167, 
1,13,440,5795,2,74,44,917,202,1000000000002,2614,1
1,13,440,5795,2,74,44,917,7,1000000000004,6565, 
1,13,440,5845,1,29,41,334,202,1000000000002,1210,1
1,13,440,5845,1,29,41,334,7,1000000000004,2747, 
1,13,440,5845,2,29,38,396,202,1000000000002,789,1
1,13,440,5845,2,29,38,396,7,1000000000004,3470, 
1,13,440,6585,1,11,11,143,202,1000000000002,388,1
1,13,440,6585,1,11,11,143,7,1000000000004,991, 
1,13,440,6585,2,10,7,154,202,1000000000002,301,1
1,13,440,6585,2,10,7,154,7,1000000000004,1057, 
1,13,440,6770,1,1,0,2,202,1000000000002,22,1
1,13,440,6770,1,1,0,2,7,1000000000004,30, 
1,13,440,6770,2,1,1,13,202,1000000000002,30,1
1,13,440,6770,2,1,1,13,7,1000000000004,54, 
1,13,440,6775,1,2,1,22,202,1000000000002,110,1
1,13,440,6775,1,2,1,22,7,1000000000004,142, 
1,13,440,6775,2,2,0,16,202,1000000000002,70,1
1,13,440,6775,2,2,0,16,7,1000000000004,169, 
1,13,445,1545,1,3,1,20,202,1000000000002,188,1
1,13,445,1545,1,3,1,20,7,1000000000004,267, 
1,13,445,1545,2,2,4,23,202,1000000000002,107,1
1,13,445,1545,2,2,4,23,7,1000000000004,253, 
1,13,445,5665,1,71,74,672,202,1000000000002,2207,1
1,13,445,5665,1,71,74,672,7,1000000000004,6978, 
1,13,445,5665,2,70,93,952,202,1000000000002,1683,1
1,13,445,5665,2,70,93,952,7,1000000000004,7308, 
1,13,446,6755,1,18,10,81,202,1000000000002,329,1
1,13,446,6755,1,18,10,81,7,1000000000004,2418, 
1,13,446,6755,2,17,12,91,202,1000000000002,249,1
1,13,446,6755,2,17,12,91,7,1000000000004,2474, 
1,13,450,1800,1,2,1,27,202,1000000000002,98,1
1,13,450,1800,1,2,1,27,7,1000000000004,256, 
1,13,450,1800,2,2,2,47,202,1000000000002,40,1
