DIGNIDAD_CODIGO;PROVINCIA_CODIGO;CANTON_CODIGO;PARROQUIA_CODIGO;SEXO;NUMERO_DE_ACTAS;VOTOS_EN_BLANCO;VOTOS_NULOS;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_VOTOS;CANDIDATO_ESTADO
1;1;275;5775;2;21;89;527;72;1000000000012;2579;1
1;1;275;5775;1;20;35;339;72;1000000000012;1885;1
1;1;275;3375;2;3;21;51;72;1000000000012;320;1
1;1;275;3375;1;3;5;49;72;1000000000012;225;1
1;1;275;4050;2;2;11;70;72;1000000000012;199;1
1;1;275;4050;1;2;5;53;72;1000000000012;152;1
1;1;555;5690;2;14;48;243;72;1000000000012;1446;1
1;1;555;5690;1;15;52;190;72;1000000000012;1449;1
1;1;555;1690;2;1;2;16;72;1000000000012;70;1
1;1;555;1690;1;1;3;19;72;1000000000012;66;1
1;1;855;4560;2;1;3;11;72;1000000000012;72;1
1;1;855;4560;1;1;3;11;72;1000000000012;35;1
1;1;855;6565;2;6;12;100;72;1000000000012;677;1
1;1;855;6565;1;6;6;46;72;1000000000012;470;1
1;1;285;15;2;3;11;63;72;1000000000012;367;1
1;1;285;15;1;4;8;48;72;1000000000012;373;1
1;1;285;1130;2;1;12;26;72;1000000000012;183;1
1;1;285;1130;1;2;10;23;72;1000000000012;156;1
1;1;285;6045;2;19;44;311;72;1000000000012;2411;1
1;1;285;6045;1;20;20;250;72;1000000000012;1802;1
1;1;285;3835;2;3;8;59;72;1000000000012;396;1
1;1;285;3835;1;3;9;25;72;1000000000012;346;1
1;1;955;85;2;2;4;22;72;1000000000012;178;1
1;1;955;85;1;2;9;14;72;1000000000012;151;1
1;1;955;2725;2;4;15;64;72;1000000000012;461;1
1;1;955;2725;1;4;8;61;72;1000000000012;420;1
1;1;955;6480;2;4;7;62;72;1000000000012;544;1
1;1;955;6480;1;4;9;47;72;1000000000012;440;1
1;1;280;750;2;2;6;58;72;1000000000012;279;1
1;1;280;750;1;2;3;24;72;1000000000012;155;1
1;1;280;1355;2;5;22;157;72;1000000000012;724;1
1;1;280;1355;1;5;6;87;72;1000000000012;441;1
1;1;280;1490;2;2;6;32;72;1000000000012;257;1
1;1;280;1490;1;2;4;13;72;1000000000012;133;1
1;1;280;2215;2;6;34;127;72;1000000000012;527;1
1;1;280;2215;1;5;16;77;72;1000000000012;351;1
1;1;280;3360;2;5;18;178;72;1000000000012;665;1
1;1;280;3360;1;4;8;74;72;1000000000012;465;1
1;1;280;3495;2;4;13;56;72;1000000000012;420;1
1;1;280;3495;1;3;5;38;72;1000000000012;231;1
1;1;280;6085;2;18;78;552;72;1000000000012;2578;1
1;1;280;6085;1;16;22;284;72;1000000000012;1562;1
1;2;760;6340;2;17;52;556;72;1000000000012;1967;1
1;2;760;6340;1;18;48;444;72;1000000000012;1896;1
1;2;180;5245;2;19;98;724;72;1000000000012;2026;1
1;2;180;5245;1;19;81;610;72;1000000000012;1991;1
1;2;180;3500;2;8;31;242;72;1000000000012;696;1
1;2;180;3500;1;9;32;197;72;1000000000012;738;1
1;2;170;170;2;5;21;210;72;1000000000012;442;1
1;2;170;170;1;4;11;151;72;1000000000012;433;1
1;2;170;2315;2;4;4;150;72;1000000000012;507;1
1;2;170;2315;1;4;8;127;72;1000000000012;480;1
1;2;170;5975;2;10;20;216;72;1000000000012;1147;1
1;2;170;5975;1;9;25;136;72;1000000000012;1056;1
1;2;170;3655;2;2;3;50;72;1000000000012;118;1
1;2;170;3655;1;1;2;45;72;1000000000012;107;1
1;2;170;3995;2;2;16;79;72;1000000000012;167;1
1;2;170;3995;1;2;2;60;72;1000000000012;184;1
1;2;185;5350;2;17;64;531;72;1000000000012;1864;1
1;2;185;5350;1;19;58;413;72;1000000000012;2092;1
1;2;165;5035;2;20;25;487;72;1000000000012;2699;1
1;2;165;5035;1;17;39;318;72;1000000000012;2123;1
1;2;165;1255;2;3;28;125;72;1000000000012;323;1
1;2;165;1255;1;4;24;104;72;1000000000012;421;1
1;2;165;5375;2;25;89;859;72;1000000000012;3598;1
1;2;165;5375;1;22;53;553;72;1000000000012;3199;1
1;2;165;6630;2;32;279;1481;72;1000000000012;4346;1
1;2;165;6630;1;29;119;890;72;1000000000012;4250;1
1;2;165;1890;2;3;36;148;72;1000000000012;282;1
1;2;165;1890;1;3;13;129;72;1000000000012;330;1
1;2;165;3285;2;4;27;198;72;1000000000012;569;1
1;2;165;3285;1;5;11;116;72;1000000000012;621;1
1;2;165;3545;2;4;12;113;72;1000000000012;321;1
1;2;165;3545;1;3;13;109;72;1000000000012;251;1
1;2;165;795;2;5;20;157;72;1000000000012;691;1
1;2;165;795;1;6;21;154;72;1000000000012;664;1
1;2;165;3670;2;5;34;169;72;1000000000012;556;1
1;2;165;3670;1;5;16;117;72;1000000000012;554;1
1;2;165;3710;2;3;5;88;72;1000000000012;278;1
1;2;165;3710;1;3;6;86;72;1000000000012;253;1
1;2;165;3860;2;13;154;675;72;1000000000012;1570;1
1;2;165;3860;1;12;86;489;72;1000000000012;1849;1
1;2;950;6475;2;1;2;18;72;1000000000012;66;1
1;2;950;6475;1;1;2;19;72;1000000000012;89;1
1;2;950;6470;2;7;28;189;72;1000000000012;728;1
1;2;950;6470;1;8;15;132;72;1000000000012;699;1
1;2;175;275;2;5;19;141;72;1000000000012;589;1
1;2;175;275;1;5;14;137;72;1000000000012;575;1
1;2;175;345;2;5;17;135;72;1000000000012;348;1
1;2;175;345;1;4;11;117;72;1000000000012;350;1
1;2;175;4515;2;1;12;41;72;1000000000012;87;1
1;2;175;4515;1;1;3;38;72;1000000000012;83;1
1;2;175;5995;2;20;32;614;72;1000000000012;2614;1
1;2;175;5995;1;17;25;450;72;1000000000012;2188;1
1;2;175;3595;2;8;42;257;72;1000000000012;1004;1
1;2;175;3595;1;7;41;229;72;1000000000012;885;1
1;2;175;3900;2;2;2;36;72;1000000000012;150;1
1;2;175;3900;1;2;5;39;72;1000000000012;137;1
1;2;175;3775;2;4;11;64;72;1000000000012;350;1
1;2;175;3775;1;4;5;61;72;1000000000012;333;1
1;3;235;6845;2;8;12;189;72;1000000000012;853;1
1;3;235;6845;1;7;5;82;72;1000000000012;534;1
1;3;235;5065;2;44;69;922;72;1000000000012;5586;1
1;3;235;5065;1;40;42;618;72;1000000000012;4042;1
1;3;235;6790;2;6;16;101;72;1000000000012;651;1
1;3;235;6790;1;5;7;60;72;1000000000012;386;1
1;3;235;585;2;7;22;142;72;1000000000012;616;1
1;3;235;585;1;7;8;59;72;1000000000012;343;1
1;3;235;1445;2;12;47;259;72;1000000000012;1483;1
1;3;235;1445;1;12;16;114;72;1000000000012;807;1
1;3;235;1825;2;9;32;184;72;1000000000012;1062;1
1;3;235;1825;1;8;13;103;72;1000000000012;718;1
1;3;235;2220;2;7;20;159;72;1000000000012;733;1
1;3;235;2220;1;7;3;64;72;1000000000012;375;1
1;3;235;2885;2;4;14;101;72;1000000000012;395;1
1;3;235;2885;1;4;4;43;72;1000000000012;285;1
1;3;235;3210;2;3;21;93;72;1000000000012;247;1
1;3;235;3210;1;3;14;67;72;1000000000012;215;1
1;3;235;5950;2;2;1;36;72;1000000000012;212;1
1;3;235;5950;1;1;1;18;72;1000000000012;133;1
1;3;235;3575;2;6;24;160;72;1000000000012;622;1
1;3;235;3575;1;5;15;69;72;1000000000012;385;1
1;3;235;3945;2;3;14;70;72;1000000000012;316;1
1;3;235;3945;1;3;5;32;72;1000000000012;254;1
1;3;245;5115;2;25;80;543;72;1000000000012;2170;1
1;3;245;5115;1;24;40;259;72;1000000000012;1339;1
1;3;245;1085;2;1;2;13;72;1000000000012;52;1
1;3;245;1085;1;1;1;3;72;1000000000012;36;1
1;3;245;2545;2;8;44;160;72;1000000000012;496;1
1;3;245;2545;1;8;11;68;72;1000000000012;281;1
1;3;245;3410;2;2;6;47;72;1000000000012;217;1
1;3;245;3410;1;2;1;37;72;1000000000012;108;1
1;3;245;4100;2;2;0;41;72;1000000000012;180;1
1;3;245;4100;1;2;2;18;72;1000000000012;76;1
1;3;240;5160;2;33;96;692;72;1000000000012;3834;1
1;3;240;5160;1;30;40;433;72;1000000000012;2874;1
1;3;240;935;2;5;34;145;72;1000000000012;432;1
1;3;240;935;1;6;11;94;72;1000000000012;380;1
1;3;240;950;2;2;10;69;72;1000000000012;282;1
1;3;240;950;1;3;12;33;72;1000000000012;219;1
1;3;240;1895;2;2;12;47;72;1000000000012;210;1
1;3;240;1895;1;2;6;27;72;1000000000012;169;1
1;3;240;1335;2;5;45;136;72;1000000000012;340;1
1;3;240;1335;1;5;26;77;72;1000000000012;239;1
1;3;240;1410;2;7;22;165;72;1000000000012;545;1
1;3;240;1410;1;8;18;84;72;1000000000012;373;1
1;3;240;1605;2;8;29;185;72;1000000000012;1029;1
1;3;240;1605;1;8;11;100;72;1000000000012;697;1
1;3;240;1725;2;11;76;481;72;1000000000012;1040;1
1;3;240;1725;1;11;33;245;72;1000000000012;638;1
1;3;240;1900;2;3;11;99;72;1000000000012;229;1
1;3;240;1900;1;3;8;45;72;1000000000012;159;1
1;3;240;3305;2;3;8;33;72;1000000000012;193;1
1;3;240;3305;1;4;6;41;72;1000000000012;166;1
1;3;240;1775;2;1;3;10;72;1000000000012;44;1
1;3;240;1775;1;1;2;10;72;1000000000012;51;1
1;3;240;4345;2;3;16;85;72;1000000000012;203;1
1;3;240;4345;1;3;9;59;72;1000000000012;148;1
1;3;905;6425;2;12;16;157;72;1000000000012;746;1
1;3;905;6425;1;12;8;51;72;1000000000012;418;1
1;3;905;3875;2;3;15;50;72;1000000000012;201;1
1;3;905;3875;1;2;5;27;72;1000000000012;162;1
1;3;765;6345;2;13;41;364;72;1000000000012;1192;1
1;3;765;6345;1;12;18;165;72;1000000000012;872;1
1;3;250;5610;2;42;121;1148;72;1000000000012;5133;1
1;3;250;5610;1;45;90;829;72;1000000000012;4785;1
1;3;250;2365;2;5;16;100;72;1000000000012;467;1
1;3;250;2365;1;5;5;75;72;1000000000012;528;1
1;3;250;2745;2;4;16;88;72;1000000000012;517;1
1;3;250;2745;1;5;11;87;72;1000000000012;493;1
1;3;241;6715;2;8;31;202;72;1000000000012;838;1
1;3;241;6715;1;9;27;133;72;1000000000012;654;1
1;4;25;6520;2;7;69;182;72;1000000000012;830;1
1;4;25;6520;1;7;10;146;72;1000000000012;821;1
1;4;25;1315;2;3;9;67;72;1000000000012;310;1
1;4;25;1315;1;3;5;42;72;1000000000012;327;1
1;4;25;2205;2;4;10;87;72;1000000000012;263;1
1;4;25;2205;1;4;6;72;72;1000000000012;268;1
1;4;25;2455;2;3;7;51;72;1000000000012;259;1
1;4;25;2455;1;4;7;66;72;1000000000012;319;1
1;4;25;1055;2;2;5;37;72;1000000000012;157;1
1;4;25;1055;1;2;3;20;72;1000000000012;190;1
1;4;25;3680;2;3;8;69;72;1000000000012;284;1
1;4;25;3680;1;3;9;66;72;1000000000012;304;1
1;4;15;6250;2;2;3;51;72;1000000000012;273;1
1;4;15;6250;1;2;5;35;72;1000000000012;230;1
1;4;15;5295;2;8;14;161;72;1000000000012;897;1
1;4;15;5295;1;8;13;147;72;1000000000012;827;1
1;4;15;1150;2;2;5;36;72;1000000000012;128;1
1;4;15;1150;1;2;5;45;72;1000000000012;157;1
1;4;15;2040;2;5;10;110;72;1000000000012;711;1
1;4;15;2040;1;5;11;78;72;1000000000012;686;1
1;4;15;3435;2;5;18;126;72;1000000000012;688;1
1;4;15;3435;1;5;10;83;72;1000000000012;632;1
1;4;20;1835;2;3;16;75;72;1000000000012;271;1
1;4;20;1835;1;4;9;82;72;1000000000012;325;1
1;4;20;1875;2;2;12;54;72;1000000000012;172;1
1;4;20;1875;1;2;25;23;72;1000000000012;235;1
1;4;20;2010;2;4;16;154;72;1000000000012;404;1
1;4;20;2010;1;4;22;143;72;1000000000012;415;1
1;4;20;5685;2;9;19;228;72;1000000000012;1307;1
1;4;20;5685;1;9;14;183;72;1000000000012;1203;1
1;4;10;910;2;1;2;18;72;1000000000012;119;1
1;4;10;910;1;1;1;6;72;1000000000012;96;1
1;4;10;690;2;5;15;146;72;1000000000012;580;1
1;4;10;690;1;4;10;116;72;1000000000012;490;1
1;4;10;1270;2;1;0;30;72;1000000000012;161;1
1;4;10;1270;1;2;3;23;72;1000000000012;186;1
1;4;10;5405;2;14;70;384;72;1000000000012;2030;1
1;4;10;5405;1;14;26;313;72;1000000000012;1888;1
1;4;10;2065;2;5;11;127;72;1000000000012;665;1
1;4;10;2065;1;4;5;91;72;1000000000012;587;1
1;4;10;250;2;2;4;30;72;1000000000012;218;1
1;4;10;250;1;2;3;24;72;1000000000012;225;1
1;4;10;5970;2;14;36;334;72;1000000000012;1949;1
1;4;10;5970;1;13;25;273;72;1000000000012;1846;1
1;4;995;6665;2;8;14;180;72;1000000000012;1105;1
1;4;995;6665;1;8;12;155;72;1000000000012;1106;1
1;4;995;1520;2;2;3;22;72;1000000000012;215;1
1;4;995;1520;1;2;4;21;72;1000000000012;218;1
1;4;5;1125;2;3;5;66;72;1000000000012;294;1
1;4;5;1125;1;3;2;72;72;1000000000012;319;1
1;4;5;1195;2;2;20;126;72;1000000000012;142;1
1;4;5;1195;1;3;11;113;72;1000000000012;165;1
1;4;5;5415;2;33;57;646;72;1000000000012;3630;1
1;4;5;5415;1;31;35;484;72;1000000000012;3349;1
1;4;5;1885;2;11;19;297;72;1000000000012;1224;1
1;4;5;1885;1;11;24;229;72;1000000000012;1206;1
1;4;5;2340;2;2;7;53;72;1000000000012;94;1
1;4;5;2340;1;2;11;49;72;1000000000012;137;1
1;4;5;2900;2;1;1;25;72;1000000000012;156;1
1;4;5;2900;1;2;1;16;72;1000000000012;186;1
1;4;5;1765;2;2;6;25;72;1000000000012;305;1
1;4;5;1765;1;2;1;23;72;1000000000012;285;1
1;4;5;4040;2;1;2;33;72;1000000000012;23;1
1;4;5;4040;1;1;4;17;72;1000000000012;33;1
1;4;5;4070;2;3;6;85;72;1000000000012;211;1
1;4;5;4070;1;3;8;54;72;1000000000012;247;1
1;4;5;6165;2;41;48;929;72;1000000000012;4668;1
1;4;5;6165;1;39;47;716;72;1000000000012;4284;1
1;4;5;4130;2;2;5;46;72;1000000000012;114;1
1;4;5;4130;1;2;3;38;72;1000000000012;167;1
1;6;215;20;2;11;127;616;72;1000000000012;1299;1
1;6;215;20;1;11;87;328;72;1000000000012;1464;1
1;6;215;5010;2;17;71;462;72;1000000000012;1760;1
1;6;215;5010;1;16;49;266;72;1000000000012;1551;1
1;6;215;1465;2;4;38;184;72;1000000000012;319;1
1;6;215;1465;1;4;18;82;72;1000000000012;265;1
1;6;215;1660;2;4;28;102;72;1000000000012;363;1
1;6;215;1660;1;5;16;62;72;1000000000012;305;1
1;6;215;2485;2;2;8;85;72;1000000000012;180;1
1;6;215;2485;1;2;15;70;72;1000000000012;198;1
1;6;215;2905;2;1;2;19;72;1000000000012;23;1
1;6;215;2905;1;1;1;11;72;1000000000012;11;1
1;6;215;3025;2;1;8;58;72;1000000000012;82;1
1;6;215;3025;1;2;5;34;72;1000000000012;73;1
1;6;215;3820;2;2;11;40;72;1000000000012;121;1
1;6;215;3820;1;1;9;28;72;1000000000012;116;1
1;6;215;3845;2;4;13;146;72;1000000000012;379;1
1;6;215;3845;1;5;10;111;72;1000000000012;378;1
1;6;215;4030;2;12;98;666;72;1000000000012;1443;1
1;6;215;4030;1;11;46;302;72;1000000000012;1612;1
1;6;190;5475;2;15;55;504;72;1000000000012;1886;1
1;6;190;5475;1;14;32;309;72;1000000000012;1650;1
1;6;220;515;2;1;2;22;72;1000000000012;56;1
1;6;220;515;1;1;2;14;72;1000000000012;46;1
1;6;220;5255;2;13;81;352;72;1000000000012;1196;1
1;6;220;5255;1;13;31;230;72;1000000000012;949;1
1;6;220;615;2;1;3;30;72;1000000000012;104;1
1;6;220;615;1;1;3;21;72;1000000000012;74;1
1;6;220;1370;2;2;16;59;72;1000000000012;152;1
1;6;220;1370;1;2;5;52;72;1000000000012;122;1
1;6;220;2260;2;2;18;71;72;1000000000012;135;1
1;6;220;2260;1;2;8;41;72;1000000000012;118;1
1;6;205;5145;2;22;141;682;72;1000000000012;2425;1
1;6;205;5145;1;21;62;382;72;1000000000012;2398;1
1;6;205;500;2;1;7;34;72;1000000000012;140;1
1;6;205;500;1;2;4;35;72;1000000000012;133;1
1;6;205;610;2;25;187;692;72;1000000000012;3762;1
1;6;205;610;1;24;91;459;72;1000000000012;3807;1
1;6;205;1865;2;4;31;134;72;1000000000012;517;1
1;6;205;1865;1;4;12;93;72;1000000000012;580;1
1;6;205;4430;2;5;33;182;72;1000000000012;384;1
1;6;205;4430;1;5;29;70;72;1000000000012;387;1
1;6;205;6080;2;16;128;741;72;1000000000012;1979;1
1;6;205;6080;1;15;77;454;72;1000000000012;2143;1
1;6;900;6420;2;16;67;450;72;1000000000012;1964;1
1;6;900;6420;1;16;59;337;72;1000000000012;1963;1
1;6;210;555;2;8;91;380;72;1000000000012;1016;1
1;6;210;555;1;7;28;283;72;1000000000012;1094;1
1;6;210;5430;2;25;163;1082;72;1000000000012;3801;1
1;6;210;5430;1;23;88;658;72;1000000000012;4018;1
1;6;210;2730;2;11;152;459;72;1000000000012;1622;1
1;6;210;2730;1;10;93;249;72;1000000000012;1704;1
1;6;200;5315;2;4;18;92;72;1000000000012;403;1
1;6;200;5315;1;3;6;58;72;1000000000012;317;1
1;6;200;1415;2;1;2;32;72;1000000000012;84;1
1;6;200;1415;1;1;6;28;72;1000000000012;115;1
1;6;200;1705;2;3;14;115;72;1000000000012;431;1
1;6;200;1705;1;3;6;76;72;1000000000012;398;1
1;6;200;5550;2;20;36;445;72;1000000000012;2395;1
1;6;200;5550;1;17;32;295;72;1000000000012;1951;1
1;6;200;2080;2;1;1;8;72;1000000000012;112;1
1;6;200;2080;1;1;3;7;72;1000000000012;91;1
1;6;200;3295;2;15;59;729;72;1000000000012;2037;1
1;6;200;3295;1;13;37;404;72;1000000000012;1734;1
1;6;200;3425;2;3;20;93;72;1000000000012;412;1
1;6;200;3425;1;3;4;57;72;1000000000012;289;1
1;6;200;3450;2;5;25;203;72;1000000000012;649;1
1;6;200;3450;1;5;13;157;72;1000000000012;559;1
1;6;200;45;2;1;6;48;72;1000000000012;115;1
1;6;200;45;1;1;6;32;72;1000000000012;103;1
1;6;200;40;2;1;3;47;72;1000000000012;145;1
1;6;200;40;1;1;0;30;72;1000000000012;149;1
1;6;200;410;2;1;1;13;72;1000000000012;59;1
1;6;200;410;1;1;0;5;72;1000000000012;59;1
1;6;830;6540;2;15;57;489;72;1000000000012;1546;1
1;6;830;6540;1;15;52;376;72;1000000000012;1520;1
1;6;225;1325;2;1;1;8;72;1000000000012;41;1
1;6;225;1325;1;1;0;8;72;1000000000012;40;1
1;6;225;1110;2;2;4;49;72;1000000000012;205;1
1;6;225;1110;1;2;6;30;72;1000000000012;202;1
1;6;225;925;2;1;1;14;72;1000000000012;39;1
1;6;225;925;1;1;1;9;72;1000000000012;51;1
1;6;225;2400;2;2;4;26;72;1000000000012;120;1
1;6;225;2400;1;1;3;17;72;1000000000012;113;1
1;6;225;5740;2;4;10;73;72;1000000000012;389;1
1;6;225;5740;1;4;1;62;72;1000000000012;400;1
1;6;225;2975;2;2;5;48;72;1000000000012;132;1
1;6;225;2975;1;2;4;40;72;1000000000012;121;1
1;6;225;3335;2;2;3;67;72;1000000000012;248;1
1;6;225;3335;1;2;1;41;72;1000000000012;210;1
1;6;195;420;2;6;20;183;72;1000000000012;731;1
1;6;195;420;1;5;19;83;72;1000000000012;710;1
1;6;195;445;2;10;54;389;72;1000000000012;1318;1
1;6;195;445;1;8;24;227;72;1000000000012;1134;1
1;6;195;705;2;4;17;158;72;1000000000012;405;1
1;6;195;705;1;3;11;77;72;1000000000012;336;1
1;6;195;1280;2;8;84;273;72;1000000000012;1078;1
1;6;195;1280;1;7;20;137;72;1000000000012;1038;1
1;6;195;2160;2;6;13;192;72;1000000000012;734;1
1;6;195;2160;1;6;8;106;72;1000000000012;614;1
1;6;195;2165;2;14;147;596;72;1000000000012;1851;1
1;6;195;2165;1;12;37;262;72;1000000000012;1674;1
1;6;195;5590;2;67;57;1454;72;1000000000012;8650;1
1;6;195;5590;1;60;60;1043;72;1000000000012;7449;1
1;6;195;5630;2;42;79;1006;72;1000000000012;6079;1
1;6;195;5630;1;37;20;756;72;1000000000012;5014;1
1;6;195;3035;2;9;79;434;72;1000000000012;1003;1
1;6;195;3035;1;9;45;248;72;1000000000012;1029;1
1;6;195;3040;2;11;96;408;72;1000000000012;1443;1
1;6;195;3040;1;10;57;194;72;1000000000012;1314;1
1;6;195;3095;2;8;31;263;72;1000000000012;978;1
1;6;195;3095;1;8;22;154;72;1000000000012;905;1
1;6;195;3515;2;11;45;447;72;1000000000012;1572;1
1;6;195;3515;1;9;27;263;72;1000000000012;1410;1
1;6;195;3560;2;9;38;318;72;1000000000012;1193;1
1;6;195;3560;1;8;16;144;72;1000000000012;1102;1
1;6;195;6220;2;48;55;1191;72;1000000000012;6530;1
1;6;195;6220;1;41;29;816;72;1000000000012;5391;1
1;6;195;6230;2;27;27;596;72;1000000000012;3628;1
1;6;195;6230;1;22;20;401;72;1000000000012;2896;1
1;6;195;6290;2;10;38;301;72;1000000000012;1273;1
1;6;195;6290;1;8;15;165;72;1000000000012;1012;1
1;5;825;6880;2;1;0;27;72;1000000000012;175;1
1;5;825;6880;1;1;3;12;72;1000000000012;149;1
1;5;825;6895;2;1;2;8;72;1000000000012;72;1
1;5;825;6895;1;1;0;6;72;1000000000012;65;1
1;5;825;1500;2;2;11;39;72;1000000000012;287;1
1;5;825;1500;1;2;5;36;72;1000000000012;349;1
1;5;825;6535;2;33;96;822;72;1000000000012;4801;1
1;5;825;6535;1;35;81;709;72;1000000000012;4940;1
1;5;825;2965;2;3;22;76;72;1000000000012;505;1
1;5;825;2965;1;4;11;45;72;1000000000012;557;1
1;5;100;2620;2;3;11;66;72;1000000000012;467;1
1;5;100;2620;1;3;3;70;72;1000000000012;397;1
1;5;100;35;2;9;28;348;72;1000000000012;1376;1
1;5;100;35;1;8;21;230;72;1000000000012;1181;1
1;5;100;315;2;6;30;194;72;1000000000012;991;1
1;5;100;315;1;6;12;159;72;1000000000012;829;1
1;5;100;5310;2;33;69;926;72;1000000000012;5393;1
1;5;100;5310;1;29;47;581;72;1000000000012;4537;1
1;5;100;1485;2;10;48;248;72;1000000000012;1771;1
1;5;100;1485;1;9;23;181;72;1000000000012;1506;1
1;5;100;5465;2;16;41;516;72;1000000000012;2814;1
1;5;100;5465;1;15;22;396;72;1000000000012;2289;1
1;5;100;1905;2;2;5;41;72;1000000000012;278;1
1;5;100;1905;1;2;5;34;72;1000000000012;273;1
1;5;100;5500;2;20;64;719;72;1000000000012;3366;1
1;5;100;5500;1;18;29;491;72;1000000000012;2739;1
1;5;100;5555;2;40;21;863;72;1000000000012;6268;1
1;5;100;5555;1;34;23;599;72;1000000000012;5111;1
1;5;100;2480;2;11;39;395;72;1000000000012;1722;1
1;5;100;2480;1;10;17;278;72;1000000000012;1482;1
1;5;100;2920;2;7;43;243;72;1000000000012;1180;1
1;5;100;2920;1;7;14;172;72;1000000000012;1077;1
1;5;100;5940;2;6;15;182;72;1000000000012;1046;1
1;5;100;5940;1;5;2;113;72;1000000000012;822;1
1;5;100;3530;2;12;50;406;72;1000000000012;1986;1
1;5;100;3530;1;10;34;235;72;1000000000012;1561;1
1;5;100;3965;2;15;40;433;72;1000000000012;2230;1
1;5;100;3965;1;13;23;259;72;1000000000012;1976;1
1;5;100;4035;2;13;87;592;72;1000000000012;2148;1
1;5;100;4035;1;12;37;418;72;1000000000012;1940;1
1;5;120;5305;2;10;69;274;72;1000000000012;1179;1
1;5;120;5305;1;11;38;218;72;1000000000012;1198;1
1;5;120;2460;2;11;34;291;72;1000000000012;1139;1
1;5;120;2460;1;12;39;212;72;1000000000012;1409;1
1;5;120;2890;2;1;2;34;72;1000000000012;118;1
1;5;120;2890;1;1;2;26;72;1000000000012;126;1
1;5;120;3155;2;1;9;43;72;1000000000012;148;1
1;5;120;3155;1;2;8;31;72;1000000000012;218;1
1;5;105;125;2;7;47;318;72;1000000000012;729;1
1;5;105;125;1;7;39;201;72;1000000000012;850;1
1;5;105;1430;2;12;48;450;72;1000000000012;1785;1
1;5;105;1430;1;11;44;315;72;1000000000012;1741;1
1;5;105;2150;2;4;4;88;72;1000000000012;549;1
1;5;105;2150;1;3;3;72;72;1000000000012;459;1
1;5;105;2865;2;3;30;117;72;1000000000012;285;1
1;5;105;2865;1;3;11;93;72;1000000000012;329;1
1;5;105;5820;2;43;180;1366;72;1000000000012;7675;1
1;5;105;5820;1;37;95;885;72;1000000000012;6367;1
1;5;105;4015;2;5;16;95;72;1000000000012;496;1
1;5;105;4015;1;5;11;69;72;1000000000012;514;1
1;5;105;4365;2;14;128;601;72;1000000000012;2311;1
1;5;105;4365;1;14;89;363;72;1000000000012;2333;1
1;5;110;135;2;4;8;116;72;1000000000012;550;1
1;5;110;135;1;3;3;67;72;1000000000012;378;1
1;5;110;745;2;9;64;351;72;1000000000012;1504;1
1;5;110;745;1;8;22;244;72;1000000000012;1397;1
1;5;110;2475;2;8;32;282;72;1000000000012;1383;1
1;5;110;2475;1;7;35;153;72;1000000000012;1153;1
1;5;110;2490;2;9;33;254;72;1000000000012;1316;1
1;5;110;2490;1;8;16;168;72;1000000000012;1171;1
1;5;110;2760;2;4;9;105;72;1000000000012;669;1
1;5;110;2760;1;4;10;77;72;1000000000012;527;1
1;5;110;6000;2;40;126;1328;72;1000000000012;6033;1
1;5;110;6000;1;37;66;836;72;1000000000012;5458;1
1;5;115;465;2;2;8;70;72;1000000000012;351;1
1;5;115;465;1;2;1;52;72;1000000000012;287;1
1;5;115;830;2;1;0;25;72;1000000000012;98;1
1;5;115;830;1;1;3;13;72;1000000000012;87;1
1;5;115;990;2;2;8;66;72;1000000000012;250;1
1;5;115;990;1;2;5;41;72;1000000000012;284;1
1;5;115;6070;2;22;122;882;72;1000000000012;3170;1
1;5;115;6070;1;19;49;550;72;1000000000012;2921;1
1;5;930;960;2;10;65;337;72;1000000000012;1145;1
1;5;930;960;1;10;24;181;72;1000000000012;1176;1
1;5;930;1735;2;4;26;165;72;1000000000012;493;1
1;5;930;1735;1;4;21;97;72;1000000000012;503;1
1;5;930;2115;2;3;11;41;72;1000000000012;390;1
1;5;930;2115;1;3;11;63;72;1000000000012;422;1
1;5;930;815;2;1;5;12;72;1000000000012;103;1
1;5;930;815;1;1;2;14;72;1000000000012;99;1
1;5;930;6450;2;11;53;333;72;1000000000012;1560;1
1;5;930;6450;1;12;60;243;72;1000000000012;1559;1
1;7;375;5040;2;22;30;402;72;1000000000012;3039;1
1;7;375;5040;1;23;36;304;72;1000000000012;2902;1
1;7;375;1695;2;1;0;4;72;1000000000012;45;1
1;7;375;1695;1;1;1;5;72;1000000000012;46;1
1;7;375;805;2;1;2;11;72;1000000000012;148;1
1;7;375;805;1;1;2;8;72;1000000000012;172;1
1;7;375;2715;2;4;12;34;72;1000000000012;295;1
1;7;375;2715;1;4;7;36;72;1000000000012;348;1
1;7;705;225;2;2;2;44;72;1000000000012;274;1
1;7;705;225;1;3;4;46;72;1000000000012;333;1
1;7;705;4480;2;1;0;14;72;1000000000012;143;1
1;7;705;4480;1;1;6;15;72;1000000000012;115;1
1;7;705;4535;2;1;1;7;72;1000000000012;80;1
1;7;705;4535;1;1;2;4;72;1000000000012;82;1
1;7;705;5745;2;4;15;99;72;1000000000012;530;1
1;7;705;5745;1;5;11;88;72;1000000000012;561;1
1;7;705;4530;2;1;2;5;72;1000000000012;74;1
1;7;705;4530;1;1;4;6;72;1000000000012;76;1
