DIGNIDAD_CODIGO;DIGNIDAD_NOMBRE;PROVINCIA_CODIGO;PROVINCIA_NOMBRE;CIRCUNSCRIPCION_CODIGO_ORIGINAL;CIRCUNSCRIPCION_NOMBRE;CANTON_CODIGO;CANTON_NOMBRE;PARROQUIA_CODIGO;PARROQUIA_NOMBRE;JUNTA_SEXO;CANDIDATO_CODIGO;VOTOS_EN_BLANCO;VOTOS_NULOS;ELECTORES_REGISTRO;ELECTORES_RESULTADOS;SUFRAGANTES;CANDIDATO_VOTOS
1;1;11;11;0;110;305;305;3600;3600;M;16;12;45;1389;1389;1101;800
1;1;11;11;0;110;305;305;3600;3600;M;502;12;45;1389;1389;1101;244
1;1;11;11;0;110;305;305;3665;3665;F;16;1;12;390;390;349;161
1;1;11;11;0;110;305;305;3665;3665;F;502;1;12;390;390;349;174
1;1;11;11;0;110;305;305;3665;3665;M;16;3;10;376;376;307;161
1;1;11;11;0;110;305;305;3665;3665;M;502;3;10;376;376;307;133
1;1;11;11;0;110;305;305;3815;3815;F;16;7;48;867;867;719;402
1;1;11;11;0;110;305;305;3815;3815;F;502;7;48;867;867;719;262
1;1;11;11;0;110;305;305;3815;3815;M;16;7;42;848;849;668;392
1;1;11;11;0;110;305;305;3815;3815;M;502;7;42;848;849;668;227
1;1;11;11;0;110;305;305;4145;4145;F;16;18;96;1608;1608;1389;659
1;1;11;11;0;110;305;305;4145;4145;F;502;18;96;1608;1608;1389;616
1;1;11;11;0;110;305;305;4145;4145;M;16;8;68;1436;1437;1188;597
1;1;11;11;0;110;305;305;4145;4145;M;502;8;68;1436;1437;1188;515
1;1;11;11;0;110;305;305;6075;6075;F;16;27;172;4724;4724;3836;2526
1;1;11;11;0;110;305;305;6075;6075;F;502;27;172;4724;4724;3836;1111
1;1;11;11;0;110;305;305;6075;6075;M;16;20;139;4331;4333;3280;2180
1;1;11;11;0;110;305;305;6075;6075;M;502;20;139;4331;4333;3280;941
1;1;11;11;0;110;310;310;485;485;F;16;2;22;461;461;358;167
1;1;11;11;0;110;310;310;485;485;F;502;2;22;461;461;358;167
1;1;11;11;0;110;310;310;485;485;M;16;5;44;484;485;374;173
1;1;11;11;0;110;310;310;485;485;M;502;5;44;484;485;374;152
1;1;11;11;0;110;310;310;545;545;F;16;1;2;252;252;232;118
1;1;11;11;0;110;310;310;545;545;F;502;1;2;252;252;232;111
1;1;11;11;0;110;310;310;545;545;M;16;3;7;253;253;221;121
1;1;11;11;0;110;310;310;545;545;M;502;3;7;253;253;221;90
1;1;11;11;0;110;310;310;995;995;F;16;1;13;345;345;279;89
1;1;11;11;0;110;310;310;995;995;F;502;1;13;345;345;279;176
1;1;11;11;0;110;310;310;995;995;M;16;2;14;348;348;288;95
1;1;11;11;0;110;310;310;995;995;M;502;2;14;348;348;288;177
1;1;11;11;0;110;310;310;1000;1000;F;16;1;12;360;360;312;146
1;1;11;11;0;110;310;310;1000;1000;F;502;1;12;360;360;312;153
1;1;11;11;0;110;310;310;1000;1000;M;16;3;10;389;389;340;178
1;1;11;11;0;110;310;310;1000;1000;M;502;3;10;389;389;340;149
1;1;11;11;0;110;310;310;1380;1380;F;16;11;3;516;516;376;167
1;1;11;11;0;110;310;310;1380;1380;F;502;11;3;516;516;376;195
1;1;11;11;0;110;310;310;1380;1380;M;16;1;26;548;548;419;204
1;1;11;11;0;110;310;310;1380;1380;M;502;1;26;548;548;419;188
1;1;11;11;0;110;310;310;2140;2140;F;16;3;26;691;691;553;224
1;1;11;11;0;110;310;310;2140;2140;F;502;3;26;691;691;553;300
1;1;11;11;0;110;310;310;2140;2140;M;16;12;21;764;764;611;282
1;1;11;11;0;110;310;310;2140;2140;M;502;12;21;764;764;611;296
1;1;11;11;0;110;310;310;2630;2630;F;16;6;19;657;657;538;223
1;1;11;11;0;110;310;310;2630;2630;F;502;6;19;657;657;538;290
1;1;11;11;0;110;310;310;2630;2630;M;16;3;18;751;751;615;271
1;1;11;11;0;110;310;310;2630;2630;M;502;3;18;751;751;615;323
1;1;11;11;0;110;310;310;5180;5180;F;16;25;220;6010;6010;4893;2566
1;1;11;11;0;110;310;310;5180;5180;F;502;25;220;6010;6010;4893;2082
1;1;11;11;0;110;310;310;5180;5180;M;16;31;191;6196;6198;4886;2644
1;1;11;11;0;110;310;310;5180;5180;M;502;31;191;6196;6198;4886;2020
1;1;11;11;0;110;310;310;5595;5595;F;16;1;24;471;471;405;191
1;1;11;11;0;110;310;310;5595;5595;F;502;1;24;471;471;405;189
1;1;11;11;0;110;310;310;5595;5595;M;16;4;12;509;509;435;229
1;1;11;11;0;110;310;310;5595;5595;M;502;4;12;509;509;435;190
1;1;11;11;0;110;311;311;2120;2120;F;16;4;8;354;354;278;145
1;1;11;11;0;110;311;311;2120;2120;F;502;4;8;354;354;278;121
1;1;11;11;0;110;311;311;2120;2120;M;16;3;7;377;377;293;167
1;1;11;11;0;110;311;311;2120;2120;M;502;3;7;377;377;293;115
1;1;11;11;0;110;311;311;6730;6730;F;16;8;68;1878;1878;1564;854
1;1;11;11;0;110;311;311;6730;6730;F;502;8;68;1878;1878;1564;634
1;1;11;11;0;110;311;311;6730;6730;M;16;8;60;2000;2000;1665;984
1;1;11;11;0;110;311;311;6730;6730;M;502;8;60;2000;2000;1665;613
1;1;11;11;0;110;315;315;695;695;F;16;2;9;441;441;370;149
1;1;11;11;0;110;315;315;695;695;F;502;2;9;441;441;370;210
1;1;11;11;0;110;315;315;695;695;M;16;2;15;497;497;406;187
1;1;11;11;0;110;315;315;695;695;M;502;2;15;497;497;406;202
1;1;11;11;0;110;315;315;1495;1495;F;16;1;5;137;137;127;42
1;1;11;11;0;110;315;315;1495;1495;F;502;1;5;137;137;127;79
1;1;11;11;0;110;315;315;1495;1495;M;16;1;2;154;154;137;51
1;1;11;11;0;110;315;315;1495;1495;M;502;1;2;154;154;137;83
1;1;11;11;0;110;315;315;3255;3255;F;16;3;17;752;752;666;297
1;1;11;11;0;110;315;315;3255;3255;F;502;3;17;752;752;666;349
1;1;11;11;0;110;315;315;3255;3255;M;16;8;14;853;853;731;366
1;1;11;11;0;110;315;315;3255;3255;M;502;8;14;853;853;731;343
1;1;11;11;0;110;315;315;3535;3535;F;16;11;59;1171;1171;959;308
1;1;11;11;0;110;315;315;3535;3535;F;502;11;59;1171;1171;959;580
1;1;11;11;0;110;315;315;3535;3535;M;16;5;43;1235;1236;984;337
1;1;11;11;0;110;315;315;3535;3535;M;502;5;43;1235;1236;984;599
1;1;11;11;0;110;315;315;5195;5195;F;16;9;94;2893;2893;2360;1216
1;1;11;11;0;110;315;315;5195;5195;F;502;9;94;2893;2893;2360;1041
1;1;11;11;0;110;315;315;5195;5195;M;16;16;81;2896;2897;2287;1277
1;1;11;11;0;110;315;315;5195;5195;M;502;16;81;2896;2897;2287;913
1;1;11;11;0;110;320;320;590;590;F;16;14;47;928;928;610;249
1;1;11;11;0;110;320;320;590;590;F;502;14;47;928;928;610;300
1;1;11;11;0;110;320;320;590;590;M;16;6;39;1001;1001;698;289
1;1;11;11;0;110;320;320;590;590;M;502;6;39;1001;1001;698;362
1;1;11;11;0;110;320;320;1230;1230;F;16;4;45;1054;1054;762;241
1;1;11;11;0;110;320;320;1230;1230;F;502;4;45;1054;1054;762;472
1;1;11;11;0;110;320;320;1230;1230;M;16;4;23;1206;1207;799;274
1;1;11;11;0;110;320;320;1230;1230;M;502;4;23;1206;1207;799;498
1;1;11;11;0;110;320;320;1550;1550;F;16;7;36;333;333;273;75
1;1;11;11;0;110;320;320;1550;1550;F;502;7;36;333;333;273;155
1;1;11;11;0;110;320;320;1550;1550;M;16;11;32;367;367;297;75
1;1;11;11;0;110;320;320;1550;1550;M;502;11;32;367;367;297;179
1;1;11;11;0;110;320;320;4150;4150;F;16;0;16;436;436;295;155
1;1;11;11;0;110;320;320;4150;4150;F;502;0;16;436;436;295;124
1;1;11;11;0;110;320;320;4150;4150;M;16;0;10;471;471;307;182
1;1;11;11;0;110;320;320;4150;4150;M;502;0;10;471;471;307;115
1;1;11;11;0;110;320;320;5175;5175;F;16;32;254;8429;8430;6047;3430
1;1;11;11;0;110;320;320;5175;5175;F;502;32;254;8429;8430;6047;2331
1;1;11;11;0;110;320;320;5175;5175;M;16;26;217;8350;8361;5808;3289
1;1;11;11;0;110;320;320;5175;5175;M;502;26;217;8350;8361;5808;2276
1;1;11;11;0;110;320;320;5240;5240;F;16;3;48;1311;1311;1004;547
1;1;11;11;0;110;320;320;5240;5240;F;502;3;48;1311;1311;1004;406
1;1;11;11;0;110;320;320;5240;5240;M;16;8;26;1244;1245;958;515
1;1;11;11;0;110;320;320;5240;5240;M;502;8;26;1244;1245;958;409
1;1;11;11;0;110;320;320;6025;6025;F;16;0;8;290;290;240;139
1;1;11;11;0;110;320;320;6025;6025;F;502;0;8;290;290;240;93
1;1;11;11;0;110;320;320;6025;6025;M;16;1;6;272;273;216;122
1;1;11;11;0;110;320;320;6025;6025;M;502;1;6;272;273;216;87
1;1;11;11;0;110;325;325;2085;2085;F;16;5;12;360;360;267;126
1;1;11;11;0;110;325;325;2085;2085;F;502;5;12;360;360;267;124
1;1;11;11;0;110;325;325;2085;2085;M;16;3;13;425;426;314;156
1;1;11;11;0;110;325;325;2085;2085;M;502;3;13;425;426;314;142
1;1;11;11;0;110;325;325;2145;2145;F;16;9;13;492;492;368;223
1;1;11;11;0;110;325;325;2145;2145;F;502;9;13;492;492;368;123
1;1;11;11;0;110;325;325;2145;2145;M;16;2;10;606;606;389;254
1;1;11;11;0;110;325;325;2145;2145;M;502;2;10;606;606;389;123
1;1;11;11;0;110;325;325;3265;3265;F;16;1;12;346;346;245;134
1;1;11;11;0;110;325;325;3265;3265;F;502;1;12;346;346;245;98
1;1;11;11;0;110;325;325;3265;3265;M;16;4;8;372;372;256;137
1;1;11;11;0;110;325;325;3265;3265;M;502;4;8;372;372;256;107
1;1;11;11;0;110;325;325;5385;5385;F;16;6;15;642;642;556;330
1;1;11;11;0;110;325;325;5385;5385;F;502;6;15;642;642;556;205
1;1;11;11;0;110;325;325;5385;5385;M;16;2;11;585;588;495;303
1;1;11;11;0;110;325;325;5385;5385;M;502;2;11;585;588;495;179
1;1;11;11;0;110;325;325;5680;5680;F;16;26;164;6119;6119;4705;2677
1;1;11;11;0;110;325;325;5680;5680;F;502;26;164;6119;6119;4705;1837
1;1;11;11;0;110;325;325;5680;5680;M;16;25;134;6539;6551;4761;2892
1;1;11;11;0;110;325;325;5680;5680;M;502;25;134;6539;6551;4761;1710
1;1;11;11;0;110;330;330;270;270;F;16;0;5;256;256;231;81
1;1;11;11;0;110;330;330;270;270;F;502;0;5;256;256;231;145
1;1;11;11;0;110;330;330;270;270;M;16;2;4;324;324;268;101
1;1;11;11;0;110;330;330;270;270;M;502;2;4;324;324;268;161
1;1;11;11;0;110;330;330;565;565;F;16;4;21;470;470;398;106
1;1;11;11;0;110;330;330;565;565;F;502;4;21;470;470;398;267
1;1;11;11;0;110;330;330;565;565;M;16;4;14;543;543;423;137
1;1;11;11;0;110;330;330;565;565;M;502;4;14;543;543;423;268
1;1;11;11;0;110;330;330;1155;1155;F;16;3;31;867;867;723;189
1;1;11;11;0;110;330;330;1155;1155;F;502;3;31;867;867;723;500
1;1;11;11;0;110;330;330;1155;1155;M;16;1;15;1003;1003;665;243
1;1;11;11;0;110;330;330;1155;1155;M;502;1;15;1003;1003;665;406
1;1;11;11;0;110;330;330;2405;2405;F;16;4;23;621;621;506;202
1;1;11;11;0;110;330;330;2405;2405;F;502;4;23;621;621;506;277
1;1;11;11;0;110;330;330;2405;2405;M;16;2;13;638;638;487;187
1;1;11;11;0;110;330;330;2405;2405;M;502;2;13;638;638;487;285
1;1;11;11;0;110;330;330;4210;4210;F;16;5;20;500;500;408;183
1;1;11;11;0;110;330;330;4210;4210;F;502;5;20;500;500;408;200
1;1;11;11;0;110;330;330;4210;4210;M;16;3;12;566;566;449;204
1;1;11;11;0;110;330;330;4210;4210;M;502;3;12;566;566;449;230
1;1;11;11;0;110;330;330;5005;5005;F;16;24;129;4160;4160;3370;1489
1;1;11;11;0;110;330;330;5005;5005;F;502;24;129;4160;4160;3370;1728
1;1;11;11;0;110;330;330;5005;5005;M;16;28;124;4601;4602;3594;1675
1;1;11;11;0;110;330;330;5005;5005;M;502;28;124;4601;4602;3594;1767
1;1;11;11;0;110;335;335;825;825;F;16;1;42;1100;1100;797;363
1;1;11;11;0;110;335;335;825;825;F;502;1;42;1100;1100;797;391
1;1;11;11;0;110;335;335;825;825;M;16;8;37;1161;1161;810;403
1;1;11;11;0;110;335;335;825;825;M;502;8;37;1161;1161;810;362
1;1;11;11;0;110;335;335;2520;2520;F;16;4;74;1549;1550;1271;510
1;1;11;11;0;110;335;335;2520;2520;F;502;4;74;1549;1550;1271;683
1;1;11;11;0;110;335;335;2520;2520;M;16;0;66;1636;1636;1283;599
1;1;11;11;0;110;335;335;2520;2520;M;502;0;66;1636;1636;1283;618
1;1;11;11;0;110;335;335;3045;3045;F;16;2;23;440;440;354;204
1;1;11;11;0;110;335;335;3045;3045;F;502;2;23;440;440;354;125
1;1;11;11;0;110;335;335;3045;3045;M;16;1;14;511;511;407;253
1;1;11;11;0;110;335;335;3045;3045;M;502;1;14;511;511;407;139
1;1;11;11;0;110;335;335;3270;3270;F;16;6;25;838;838;583;281
1;1;11;11;0;110;335;335;3270;3270;F;502;6;25;838;838;583;271
1;1;11;11;0;110;335;335;3270;3270;M;16;7;23;915;916;653;342
1;1;11;11;0;110;335;335;3270;3270;M;502;7;23;915;916;653;281
1;1;11;11;0;110;335;335;5400;5400;F;16;8;54;1781;1781;1379;719
1;1;11;11;0;110;335;335;5400;5400;F;502;8;54;1781;1781;1379;598
1;1;11;11;0;110;335;335;5400;5400;M;16;2;51;1807;1807;1404;781
1;1;11;11;0;110;335;335;5400;5400;M;502;2;51;1807;1807;1404;570
1;1;11;11;0;110;340;340;320;320;F;16;5;20;776;776;593;175
1;1;11;11;0;110;340;340;320;320;F;502;5;20;776;776;593;393
1;1;11;11;0;110;340;340;320;320;M;16;3;16;864;864;663;227
1;1;11;11;0;110;340;340;320;320;M;502;3;16;864;864;663;417
1;1;11;11;0;110;340;340;790;790;F;16;1;21;682;682;539;103
1;1;11;11;0;110;340;340;790;790;F;502;1;21;682;682;539;414
1;1;11;11;0;110;340;340;790;790;M;16;0;20;754;754;568;125
1;1;11;11;0;110;340;340;790;790;M;502;0;20;754;754;568;423
1;1;11;11;0;110;340;340;1645;1645;F;16;1;8;332;332;274;67
1;1;11;11;0;110;340;340;1645;1645;F;502;1;8;332;332;274;198
1;1;11;11;0;110;340;340;1645;1645;M;16;0;14;359;359;291;96
1;1;11;11;0;110;340;340;1645;1645;M;502;0;14;359;359;291;181
1;1;11;11;0;110;340;340;1845;1845;F;16;7;29;869;869;640;317
1;1;11;11;0;110;340;340;1845;1845;F;502;7;29;869;869;640;287
1;1;11;11;0;110;340;340;1845;1845;M;16;5;35;992;993;712;358
1;1;11;11;0;110;340;340;1845;1845;M;502;5;35;992;993;712;314
1;1;11;11;0;110;340;340;3765;3765;F;16;5;21;606;606;485;99
1;1;11;11;0;110;340;340;3765;3765;F;502;5;21;606;606;485;360
1;1;11;11;0;110;340;340;3765;3765;M;16;2;32;706;706;561;147
1;1;11;11;0;110;340;340;3765;3765;M;502;2;32;706;706;561;380
1;1;11;11;0;110;340;340;4460;4460;F;16;7;7;805;805;573;254
1;1;11;11;0;110;340;340;4460;4460;F;502;7;7;805;805;573;305
1;1;11;11;0;110;340;340;4460;4460;M;16;2;16;854;854;634;318
1;1;11;11;0;110;340;340;4460;4460;M;502;2;16;854;854;634;298
1;1;11;11;0;110;340;340;5020;5020;F;16;16;63;2509;2509;1723;629
1;1;11;11;0;110;340;340;5020;5020;F;502;16;63;2509;2509;1723;1015
1;1;11;11;0;110;340;340;5020;5020;M;16;10;59;2919;2921;1922;785
1;1;11;11;0;110;340;340;5020;5020;M;502;10;59;2919;2921;1922;1068
1;1;11;11;0;110;345;345;2575;2575;F;16;2;3;360;360;294;169
1;1;11;11;0;110;345;345;2575;2575;F;502;2;3;360;360;294;120
1;1;11;11;0;110;345;345;2575;2575;M;16;2;5;396;396;311;185
1;1;11;11;0;110;345;345;2575;2575;M;502;2;5;396;396;311;119
1;1;11;11;0;110;345;345;3935;3935;F;16;7;33;1226;1226;899;508
1;1;11;11;0;110;345;345;3935;3935;F;502;7;33;1226;1226;899;350
1;1;11;11;0;110;345;345;3935;3935;M;16;11;26;1209;1209;749;435
1;1;11;11;0;110;345;345;3935;3935;M;502;11;26;1209;1209;749;277
1;1;11;11;0;110;345;345;6120;6120;F;16;2;26;1327;1327;911;546
1;1;11;11;0;110;345;345;6120;6120;F;502;2;26;1327;1327;911;337
1;1;11;11;0;110;345;345;6120;6120;M;16;5;20;1568;1568;1009;611
1;1;11;11;0;110;345;345;6120;6120;M;502;5;20;1568;1568;1009;373
1;1;11;11;0;110;730;730;835;835;F;16;3;34;430;430;383;164
1;1;11;11;0;110;730;730;835;835;F;502;3;34;430;430;383;182
1;1;11;11;0;110;730;730;835;835;M;16;3;16;499;499;429;203
1;1;11;11;0;110;730;730;835;835;M;502;3;16;499;499;429;207
1;1;11;11;0;110;730;730;1035;1035;F;16;5;34;559;559;510;179
1;1;11;11;0;110;730;730;1035;1035;F;502;5;34;559;559;510;292
1;1;11;11;0;110;730;730;1035;1035;M;16;4;19;682;682;575;239
1;1;11;11;0;110;730;730;1035;1035;M;502;4;19;682;682;575;313
1;1;11;11;0;110;730;730;4545;4545;F;16;7;35;636;636;600;204
1;1;11;11;0;110;730;730;4545;4545;F;502;7;35;636;636;600;354
1;1;11;11;0;110;730;730;4545;4545;M;16;4;22;728;728;685;262
1;1;11;11;0;110;730;730;4545;4545;M;502;4;22;728;728;685;397
1;1;11;11;0;110;730;730;5810;5810;F;16;12;49;1881;1881;1584;717
1;1;11;11;0;110;730;730;5810;5810;F;502;12;49;1881;1881;1584;806
1;1;11;11;0;110;730;730;5810;5810;M;16;14;37;2062;2065;1652;814
1;1;11;11;0;110;730;730;5810;5810;M;502;14;37;2062;2065;1652;787
1;1;11;11;0;110;740;740;360;360;F;16;0;1;190;190;164;85
1;1;11;11;0;110;740;740;360;360;F;502;0;1;190;190;164;78
1;1;11;11;0;110;740;740;360;360;M;16;1;4;201;201;169;86
1;1;11;11;0;110;740;740;360;360;M;502;1;4;201;201;169;78
1;1;11;11;0;110;740;740;3345;3345;F;16;1;12;503;503;388;162
1;1;11;11;0;110;740;740;3345;3345;F;502;1;12;503;503;388;213
1;1;11;11;0;110;740;740;3345;3345;M;16;3;19;559;559;400;166
1;1;11;11;0;110;740;740;3345;3345;M;502;3;19;559;559;400;212
1;1;11;11;0;110;740;740;6260;6260;F;16;5;43;1382;1382;1066;545
1;1;11;11;0;110;740;740;6260;6260;F;502;5;43;1382;1382;1066;473
1;1;11;11;0;110;740;740;6260;6260;M;16;10;41;1570;1573;1198;648
1;1;11;11;0;110;740;740;6260;6260;M;502;10;41;1570;1573;1198;499
1;1;11;11;0;110;815;815;385;385;F;16;1;17;529;529;434;172
1;1;11;11;0;110;815;815;385;385;F;502;1;17;529;529;434;244
1;1;11;11;0;110;815;815;385;385;M;16;1;23;574;574;479;210
1;1;11;11;0;110;815;815;385;385;M;502;1;23;574;574;479;245
1;1;11;11;0;110;815;815;1180;1180;F;16;1;16;198;198;173;78
1;1;11;11;0;110;815;815;1180;1180;F;502;1;16;198;198;173;78
1;1;11;11;0;110;815;815;1180;1180;M;16;2;9;206;206;183;83
1;1;11;11;0;110;815;815;1180;1180;M;502;2;9;206;206;183;89
1;1;11;11;0;110;815;815;1450;1450;F;16;0;5;166;166;152;88
1;1;11;11;0;110;815;815;1450;1450;F;502;0;5;166;166;152;59
1;1;11;11;0;110;815;815;1450;1450;M;16;0;7;186;186;173;108
1;1;11;11;0;110;815;815;1450;1450;M;502;0;7;186;186;173;58
1;1;11;11;0;110;815;815;3755;3755;F;16;1;14;401;401;352;143
1;1;11;11;0;110;815;815;3755;3755;F;502;1;14;401;401;352;194
1;1;11;11;0;110;815;815;3755;3755;M;16;4;15;469;469;399;179
1;1;11;11;0;110;815;815;3755;3755;M;502;4;15;469;469;399;201
1;1;11;11;0;110;815;815;6530;6530;F;16;6;51;1789;1789;1476;846
1;1;11;11;0;110;815;815;6530;6530;F;502;6;51;1789;1789;1476;573
1;1;11;11;0;110;815;815;6530;6530;M;16;4;39;2063;2066;1670;984
1;1;11;11;0;110;815;815;6530;6530;M;502;4;39;2063;2066;1670;643
1;1;12;12;0;120;515;515;520;520;F;16;40;189;2011;2011;1875;397
1;1;12;12;0;120;515;515;520;520;F;502;40;189;2011;2011;1875;1249
1;1;12;12;0;120;515;515;520;520;M;16;37;207;2280;2280;2040;589
1;1;12;12;0;120;515;515;520;520;M;502;37;207;2280;2280;2040;1207
1;1;12;12;0;120;515;515;1265;1265;F;16;64;481;6015;6015;5510;1782
1;1;12;12;0;120;515;515;1265;1265;F;502;64;481;6015;6015;5510;3183
1;1;12;12;0;120;515;515;1265;1265;M;16;73;521;6769;6774;5950;2197
1;1;12;12;0;120;515;515;1265;1265;M;502;73;521;6769;6774;5950;3159
1;1;12;12;0;120;515;515;1525;1525;F;16;40;325;4196;4196;4001;1101
1;1;12;12;0;120;515;515;1525;1525;F;502;40;325;4196;4196;4001;2535
1;1;12;12;0;120;515;515;1525;1525;M;16;44;253;4356;4360;4072;1255
1;1;12;12;0;120;515;515;1525;1525;M;502;44;253;4356;4360;4072;2520
1;1;12;12;0;120;515;515;2875;2875;F;16;60;396;5223;5224;4920;998
1;1;12;12;0;120;515;515;2875;2875;F;502;60;396;5223;5224;4920;3466
1;1;12;12;0;120;515;515;2875;2875;M;16;105;396;6057;6058;5558;1253
1;1;12;12;0;120;515;515;2875;2875;M;502;105;396;6057;6058;5558;3804
1;1;12;12;0;120;515;515;5215;5215;F;16;212;1878;27132;27133;24465;11450
1;1;12;12;0;120;515;515;5215;5215;F;502;212;1878;27132;27133;24465;10926
1;1;12;12;0;120;515;515;5215;5215;M;16;148;1443;26806;26894;23294;11496
1;1;12;12;0;120;515;515;5215;5215;M;502;148;1443;26806;26894;23294;10206
1;1;12;12;0;120;515;515;5285;5285;F;16;60;934;13474;13474;12009;5998
1;1;12;12;0;120;515;515;5285;5285;F;502;60;934;13474;13474;12009;5017
1;1;12;12;0;120;515;515;5285;5285;M;16;55;673;12695;12726;11045;5729
1;1;12;12;0;120;515;515;5285;5285;M;502;55;673;12695;12726;11045;4588
1;1;12;12;0;120;515;515;6830;6830;F;16;31;261;3195;3195;2955;1022
1;1;12;12;0;120;515;515;6830;6830;F;502;31;261;3195;3195;2955;1641
1;1;12;12;0;120;515;515;6830;6830;M;16;41;209;3523;3536;3087;1138
1;1;12;12;0;120;515;515;6830;6830;M;502;41;209;3523;3536;3087;1699
1;1;12;12;0;120;515;515;6835;6835;F;16;1;53;1049;1049;1003;348
1;1;12;12;0;120;515;515;6835;6835;F;502;1;53;1049;1049;1003;601
1;1;12;12;0;120;515;515;6835;6835;M;16;9;60;921;923;847;346
1;1;12;12;0;120;515;515;6835;6835;M;502;9;60;921;923;847;432
1;1;12;12;0;120;516;516;6685;6685;F;16;131;1088;14031;14031;13144;4434
1;1;12;12;0;120;516;516;6685;6685;F;502;131;1088;14031;14031;13144;7491
1;1;12;12;0;120;516;516;6685;6685;M;16;164;983;15589;15611;14244;5292
1;1;12;12;0;120;516;516;6685;6685;M;502;164;983;15589;15611;14244;7807
1;1;12;12;0;120;520;520;1460;1460;F;16;44;227;2530;2530;2364;610
1;1;12;12;0;120;520;520;1460;1460;F;502;44;227;2530;2530;2364;1483
1;1;12;12;0;120;520;520;1460;1460;M;16;55;286;2987;2989;2730;770
1;1;12;12;0;120;520;520;1460;1460;M;502;55;286;2987;2989;2730;1619
1;1;12;12;0;120;520;520;1740;1740;F;16;42;289;2932;2932;2762;769
1;1;12;12;0;120;520;520;1740;1740;F;502;42;289;2932;2932;2762;1662
1;1;12;12;0;120;520;520;1740;1740;M;16;43;328;3180;3184;2918;938
1;1;12;12;0;120;520;520;1740;1740;M;502;43;328;3180;3184;2918;1609
1;1;12;12;0;120;520;520;5085;5085;F;16;81;575;8989;8990;8392;1993
1;1;12;12;0;120;520;520;5085;5085;F;502;81;575;8989;8990;8392;5743
1;1;12;12;0;120;520;520;5085;5085;M;16;154;680;10184;10200;9314;2310
1;1;12;12;0;120;520;520;5085;5085;M;502;154;680;10184;10200;9314;6170
1;1;12;12;0;120;525;525;140;140;F;16;57;310;3592;3592;3344;793
1;1;12;12;0;120;525;525;140;140;F;502;57;310;3592;3592;3344;2183
1;1;12;12;0;120;525;525;140;140;M;16;63;266;4285;4290;3915;1052
1;1;12;12;0;120;525;525;140;140;M;502;63;266;4285;4290;3915;2535
1;1;12;12;0;120;525;525;6245;6245;F;16;260;2040;25387;25388;23175;8231
1;1;12;12;0;120;525;525;6245;6245;F;502;260;2040;25387;25388;23175;12640
1;1;12;12;0;120;525;525;6245;6245;M;16;306;2062;27048;27095;24188;9473
1;1;12;12;0;120;525;525;6245;6245;M;502;306;2062;27048;27095;24188;12348
1;1;12;12;0;120;530;530;3015;3015;F;16;26;150;1741;1741;1638;526
1;1;12;12;0;120;530;530;3015;3015;F;502;26;150;1741;1741;1638;936
1;1;12;12;0;120;530;530;3015;3015;M;16;26;211;2033;2035;1855;795
1;1;12;12;0;120;530;530;3015;3015;M;502;26;211;2033;2035;1855;823
1;1;12;12;0;120;530;530;3510;3510;F;16;87;664;6576;6576;6289;2106
1;1;12;12;0;120;530;530;3510;3510;F;502;87;664;6576;6576;6289;3432
1;1;12;12;0;120;530;530;3510;3510;M;16;61;514;6855;6867;6397;2536
1;1;12;12;0;120;530;530;3510;3510;M;502;61;514;6855;6867;6397;3285
1;1;12;12;0;120;530;530;5800;5800;F;16;65;462;5732;5733;5280;2020
1;1;12;12;0;120;530;530;5800;5800;F;502;65;462;5732;5733;5280;2732
1;1;12;12;0;120;530;530;5800;5800;M;16;78;406;6073;6079;5462;2374
1;1;12;12;0;120;530;530;5800;5800;M;502;78;406;6073;6079;5462;2604
1;1;12;12;0;120;535;535;3175;3175;F;16;72;623;7265;7265;6558;2536
1;1;12;12;0;120;535;535;3175;3175;F;502;72;623;7265;7265;6558;3327
1;1;12;12;0;120;535;535;3175;3175;M;16;90;546;7772;7780;6889;3070
1;1;12;12;0;120;535;535;3175;3175;M;502;90;546;7772;7780;6889;3183
1;1;12;12;0;120;535;535;5185;5185;F;16;43;388;4848;4850;4299;1678
1;1;12;12;0;120;535;535;5185;5185;F;502;43;388;4848;4850;4299;2190
1;1;12;12;0;120;535;535;5185;5185;M;16;53;293;5339;5345;4691;2032
1;1;12;12;0;120;535;535;5185;5185;M;502;53;293;5339;5345;4691;2313
1;1;12;12;0;120;540;540;4420;4420;F;16;14;140;1487;1487;1411;393
1;1;12;12;0;120;540;540;4420;4420;F;502;14;140;1487;1487;1411;864
1;1;12;12;0;120;540;540;4420;4420;M;16;17;112;1585;1589;1500;492
1;1;12;12;0;120;540;540;4420;4420;M;502;17;112;1585;1589;1500;879
1;1;12;12;0;120;540;540;4425;4425;F;16;52;361;4503;4503;4103;948
1;1;12;12;0;120;540;540;4425;4425;F;502;52;361;4503;4503;4103;2742
1;1;12;12;0;120;540;540;4425;4425;M;16;49;368;4957;4962;4433;1281
1;1;12;12;0;120;540;540;4425;4425;M;502;49;368;4957;4962;4433;2735
1;1;12;12;0;120;540;540;5855;5855;F;16;177;2391;36054;36058;29258;11563
1;1;12;12;0;120;540;540;5855;5855;F;502;177;2391;36054;36058;29258;15127
1;1;12;12;0;120;540;540;5855;5855;M;16;263;2029;40414;40513;31806;13014
