DIGNIDAD_CODIGO;DIGNIDAD_NOMBRE;OP_CODIGO;NUM_PARTIDO;CANDIDATO_CODIGO;CANDIDATO_ORDEN_LISTA;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_GRUPO_EDAD;CANDIDATO_TERRITORIO_CODIGO;CANDIDATO_TERRITORIO_NOMBRE;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_PROVINCIA_NOMBRE;CANDIDATO_CIRCUNSCRIPCION_CODIGO_ORIGINAL;CANDIDATO_CIRCUNSCRIPCION_CODIGO;CANDIDATO_CIRCUNSCRIPCION_NOMBRE;SUPLENTE1_NOMBRE;SUPLENTE1_SEXO;SUPLENTE1_GRUPO_EDAD;SUPLENTE2_NOMBRE;SUPLENTE2_SEXO;SUPLENTE2_GRUPO_EDAD
9;9;614;051;890;1;MONTUFAR MANCHENO CESAR;1;4;1;1;0;0;0;0;0;VASCONEZ DAVIDSSON SIGRID CECILIA;2;3; ; ; 
7;7;740;007;775;5;VISCAINO BURGOS FIDEL ANTONIO;1;4;1;1;17;17;2;172;172;DIAZ VASCO VERONICA ELIZABETH;2;2; ; ; 
7;7;589;035;832;1;MORENO GARCES GUILLERMO RENAN;1;4;1;1;15;15;0;150;150;CERDA GREFA SLENDY MERY;2;2; ; ; 
7;7;626;017;1855;1;VARGAS ANDA FRANK ALEXIS EPLICACHIMA;1;4;1;1;17;17;1;171;171;BUSTAMANTE CABRERA VERONICA JEANNETH;2;3; ; ; 
9;9;700;008;1266;13;SHIAO VASCONEZ SHIAO-NIENG-XU OSWALDO;1;4;1;1;0;0;0;0;0;MEZA VALDIVIEZO MERCEDES KATHERINE;2;3; ; ; 
9;9;676;019;1757;12;RAMIREZ NEIRA ESTHER YOLANDA;2;4;1;1;0;0;0;0;0;UQUILLAS VIVANCO MARCO DAVID;1;1; ; ; 
7;7;676;019;1372;1;ARAUJO OÑA OSWALDO FABIAN;1;4;2;2;26;26;0;260;260;AMAYA ANDRANGO GRACE CAROLINA;2;1; ; ; 
9;9;700;008;1222;1;GONZALEZ JARAMILLO JOSE RAMIRO;1;4;1;1;0;0;0;0;0;BALLESTEROS HURTADO CAROLINA FERNANDA;2;3; ; ; 
7;7;700;008;356;1;ROSERO MORALES DIEGO MAURICIO;1;3;2;2;26;26;0;260;260;MIRANDA JIMENEZ ESTUARDO ENRIQUE;1;4; ; ; 
9;9;614;051;953;11;ESCOBAR CAJAMARCA NELSON ALEJANDRO;1;4;1;1;0;0;0;0;0;PATIÑO HERNANDEZ YHULIANA GABRIELA;2;1; ; ; 
7;7;620;003;395;3;SAMANIEGO BURBANO MARIO GUILLERMO;1;4;1;1;17;17;4;174;174;CIFUENTES CEVALLOS FLORA FABIOLA;2;2; ; ; 
7;7;741;005;1341;1;ANDRADE BASURTO WALTER WASHINGTON;1;4;1;1;23;23;0;230;230;CASTRO CEVALLOS BETTY MARGOHT;2;3; ; ; 
7;7;14;012002;195;1;MANOSALVAS MAFLA ALCIVAR LUIS ULPIANO;1;4;1;1;15;15;0;150;150;ALVARADO LOVATO ALEIDA CAMILA;2;1; ; ; 
7;7;618;006;309;1;PAZMIÑO SILVA MARIO RAUL;1;4;1;1;17;17;2;172;172;BURGOS NEACATO LINDA JASMIN;2;2; ; ; 
7;7;741;005;1395;3;GOMEZ SALAS JULIA CAROLINA;2;3;1;1;17;17;3;173;173;RUIZ CARDENAS MILTON FERNANDO;1;4; ; ; 
7;7;614;051;694;1;DOMINGUEZ MEJIA FRANKLIN NEMO;1;4;1;1;17;17;2;172;172;GUAJAN CACHIMUELA KARINA GABRIELA;2;1; ; ; 
7;7;588;018;800;3;VILLACIS MEJIA ERNESTO WASHINGTON;1;4;1;1;17;17;4;174;174;YEPEZ SALVADOR SANDRA MARIA ESTUARDO;2;4; ; ; 
7;7;618;006;308;1;SALAZAR VILLACRESES ISABEL MARIA;2;3;1;1;17;17;3;173;173;BURGOS NEACATO STEVE LECH;1;2; ; ; 
7;7;676;019;1647;2;OREJUELA TRUJILLO ANA GLADYS DEL ROCIO;2;4;1;1;17;17;1;171;171;RODRIGUEZ SANTILLAN MARIA GABRIELA;2;2; ; ; 
8;8;42;035017;523;2;CARDENAS HERNANDEZ ROSA MIREYA;2;4;1;1;0;0;0;0;0;DELGADO HURTADO HOOVER;1;4;CHALA ESPINOZA KATHERINE LORENA;2;1
7;7;588;018;796;4;SALAZAR CARRERA IRENE JANETH;2;4;1;1;17;17;1;171;171;ROMAN CAMPAÑA CESAR ALFONSO;1;6; ; ; 
7;7;700;008;545;3;MOSQUERA PALACIOS RAUL ARMANDO;1;4;1;1;17;17;3;173;173;PARRA AUCAPIÑA MARITZA DEL CARMEN;2;2; ; ; 
7;7;741;005;1375;3;VILAÑEZ ANDRADE JORGE ARTURO;1;4;1;1;17;17;1;171;171;GALARZA UCHUPANTA MARIO GONZALO;1;3; ; ; 
9;9;588;018;1050;3;SARANGO CORREA EDGAR LUIS;1;4;1;1;0;0;0;0;0;MOROCHO CHASI MARTHA BEATRIZ;2;4; ; ; 
7;7;739;012;875;1;AMORES BENALCAZAR JUAN ROGER ROBERT;1;4;1;1;5;5;0;50;50;GOMEZ CALVOPIÑA JUAN DIEGO;1;2; ; ; 
7;7;740;007;1181;3;MARCHAN MEJIA GALO SANTIAGO;1;4;1;1;17;17;1;171;171;TORRES AGUIRRE VICTOR MANUEL;1;2; ; ; 
7;7;57;006061;1041;1;VITERI VELASCO LEONARDO OCTAVIO VICENTE;1;4;1;1;13;13;1;131;131;HERNANDEZ QUIÑONEZ JOSE ANGEL RAFAEL;1;5; ; ; 
7;7;588;018;784;1;DAVALOS AGUILAR LENIN PABLO;1;4;1;1;17;17;1;171;171;ALBUJA MUENALA MARIA VERONICA;2;2; ; ; 
9;9;589;035;806;5;ESPINOSA ANDRADE AUGUSTO XAVIER;1;4;1;1;0;0;0;0;0;CABEZAS CASTILLO JANETH PAOLA;2;2; ; ; 
7;7;589;035;1030;4;CABEZAS GUERRERO ELIZABETH ENRIQUETA;2;4;1;1;17;17;2;172;172;SERRANO VALLEJO JORGE ERNESTO;1;4; ; ; 
7;7;676;019;1682;5;SOLIS HERRERA LUIS OSWALDO;1;4;1;1;17;17;2;172;172;JIMENEZ JIMENEZ CARMEN DALILA;2;2; ; ; 
7;7;614;051;697;1;TORRES RITES ESTEBAN SANDINO;1;4;1;1;17;17;4;174;174;TOAZA PILICITA VERONICA ELIZABETH;2;3; ; ; 
7;7;739;012;198;1;AZUERO RODAS ELISEO ALEXIS;1;4;1;1;21;21;0;210;210;GUEVARA LOZADA FLERIDA YOVANA;2;4; ; ; 
7;7;676;019;1663;1;CEVALLOS CARVAJAL ELMER EDWIN;1;4;1;1;17;17;3;173;173;UDAY MERINO ANGEL BOLIVAR;1;5; ; ; 
7;7;2;021023;117;3;MANTILLA MORALES IVAN PATRICIO;1;3;1;1;17;17;4;174;174;JACOME ZAMORA EVELYN ANGELICA;2;3; ; ; 
8;8;614;051;1724;4;RIVAS GUAMAN LEONZA VENILDE;2;4;1;1;0;0;0;0;0;RAMIREZ RUEDA HUGO EDUARDO;1;1;ALTAMIRANO LUNA LAURA ALEXANDRA DE LOS ANGELES;2;4
7;7;589;035;993;1;PROAÑO CIFUENTES ROBERTH MAURICIO;1;4;1;1;17;17;4;174;174;QUILOANGO TIPANLUISA SUSANA XIMENA;2;2; ; ; 
7;7;614;051;416;3;ORTEGA SEVILLA CARLOS GUSTAVO;1;3;1;1;18;18;0;180;180;REAL LOPEZ MAURO ABDALA;1;5; ; ; 
8;8;16;012002018;1063;3;RASSA PARRA INGRID PILAR;2;4;1;1;0;0;0;0;0;AGUIRRE PERALVO LUIS SANTIAGO;1;2;BARAHONA CHINCHIN SARA DEL CARMEN;2;3
7;7;740;007;1176;2;SERRANO ABAD SANDRA MONICA;2;4;1;1;17;17;1;171;171;GUERRERO OROZCO CARMEN YOLANDA;2;3; ; ; 
8;8;620;003;1641;4;SAMANIEGO SALAZAR CARMEN LUISA;2;4;1;1;0;0;0;0;0;GUERRERO BERMUDEZ FERNANDO RENE;1;6;ESTEVEZ SILVA GLADYS YOLANDA;2;5
7;7;620;003;380;2;TORRES JIMENEZ JENNY ALEXANDRA;2;4;1;1;23;23;0;230;230;MOTATO ESPANTOSO LUPO GIL;1;4; ; ; 
7;7;618;006;305;1;GUARDERAS IZQUIERDO SANTIAGO MAURICIO;1;4;1;1;17;17;1;171;171;BEDON GARZON RENE PATRICIO;1;3; ; ; 
8;8;618;006;490;1;TERAN BASSO PATRICIA MABEL;2;4;1;1;0;0;0;0;0;YUMIBANDA MONTIEL LARRY JOSE;1;2;TORRES HERRERA SUSANA MARGARITA;2;1
7;7;721;010;1185;3;JARAMILLO SOLA JOSE FELIPE;1;4;1;1;17;17;2;172;172;ANDRADE ANDALUZ PAOLA MARITZA;2;4; ; ; 
7;7;676;019;1354;1;TAMAYO PEREZ MARIO SALOMON;1;4;1;1;18;18;0;180;180;TAMAYO GRANIZO KAREN LIZETH;2;1; ; ; 
8;8;16;012002018;1067;4;REALPE RAZA GONZALO ANTONIO;1;4;1;1;0;0;0;0;0;ARAUJO JACOME LORENA VIVIANA;2;2;PUENTE OÑA JUAN CARLOS;1;3
7;7;720;001;573;4;SAMANIEGO TINOCO AMPARO DE JESUS;2;4;1;1;11;11;0;110;110;GUERRERO CELI GALO PATRICIO;1;3; ; ; 
7;7;46;012002001061;1242;4;TONATO NACASA GLADYS DEL PILAR;2;4;1;1;17;17;1;171;171;QUISHPE ALMACHI MARIA SOLEDAD;2;4; ; ; 
7;7;700;008;876;3;ROSADO ESPINOZA HILTON EUSTAQUIO;1;4;1;1;9;9;2;92;92;PEREZ GOYA JOSELYN HEIDI;2;1; ; ; 
7;7;741;005;1392;3;CUAICAL FARINANGO CARLOS HERNAN;1;4;1;1;17;17;2;172;172;VACA SOTELO MARIU EUGENIA;2;2; ; ; 
7;7;676;019;1657;3;YUGCHA CASA LUIS ALFREDO;1;4;1;1;17;17;2;172;172;TINTIN YAGUAR BETTY GRACIELA;2;3; ; ; 
9;9;718;002;939;3;BORJA CORNEJO GUSTAVO DIEGO;1;4;1;1;0;0;0;0;0;PONCE JURADO MARIA ISABEL;2;4; ; ; 
7;7;740;007;422;1;LARA VEGA JHENNY LUCILA;2;4;1;1;12;12;0;120;120;TERAN LARA VICTOR HUGO;1;1; ; ; 
7;7;626;017;1846;2;MAÑAY ROMERO NANCY MARLENE;2;4;1;1;17;17;2;172;172;CARRASCO GAVILANEZ SEGUNDO AURELIO;1;3; ; ; 
7;7;2;021023;175;2;ZUMARRAGA GALARZA RAMIRO FERNANDO;1;4;1;1;21;21;0;210;210;CHASIN GONZALEZ LAURA PATRICIA;2;2; ; ; 
7;7;676;019;1325;1;ARCOS FLOR ALEJANDRO MAGNO;1;4;2;2;27;27;0;270;270;MUÑOZ MACIAS LUCILA CONSUELO;2;2; ; ; 
7;7;589;035;802;2;GARZON RICAURTE WILLIAM ANTONIO;1;4;1;1;23;23;0;230;230;MORENO CHIRIBOGA AMPARO DIANA;2;3; ; ; 
9;9;588;018;1047;8;CAHUASQUI SANTAMARIA LINA ESMERALDA;2;4;1;1;0;0;0;0;0;QUIMBIULCO INLAGO DAVID MIGUEL;1;1; ; ; 
7;7;718;002;419;2;DUARTE MACIAS MAX ALEJANDRO;1;4;1;1;12;12;0;120;120;VELASCO FLORES MERY JESSENIA;2;2; ; ; 
7;7;588;018;815;4;AYALA ASIMBAYA NORMA PATRICIA;2;4;1;1;17;17;2;172;172;ROCHA TOAPANTA CARLOS FERNANDO;1;3; ; ; 
7;7;588;018;1120;1;FIGUEROA FIGUEROA CARLOS EDUARDO;1;4;1;1;17;17;3;173;173;SALTOS GALARZA EDITH MAGDALENA;2;5; ; ; 
7;7;588;018;804;1;RODRIGUEZ RODRIGUEZ JAIME GILBERTO;1;4;1;1;17;17;2;172;172;CHISAGUANO TAPIA JESSICA NATHALY;2;1; ; ; 
7;7;741;005;1403;5;ONTANEDA MARCO VINICIO;1;4;1;1;17;17;2;172;172;CASTILLO HUILCA JACQUELINE KATERINE;2;1; ; ; 
7;7;741;005;1374;1;MADRID AGUILAR ERNESTO TRAJANO;1;4;1;1;17;17;2;172;172;LOROÑA CEPEDA JESSICA AGUSTINA;2;2; ; ; 
7;7;741;005;1389;2;HARO CATAGÑA JOSE GUSTAVO;1;4;1;1;17;17;3;173;173;LOPEZ ARIAS SILVIA MARGOTH;2;4; ; ; 
7;7;718;002;463;5;ESPINOSA BACULIMA ANGEL SEGUNDO RAFAEL;1;4;1;1;9;9;4;94;94;ESTRELLA ROMERO VERONICA ANNABEL;2;3; ; ; 
7;7;740;007;688;1;AYALA TRUJILLO MERY LUCIA DEL CISNE;2;4;1;1;10;10;0;100;100;RUIZ LEON TARQUINO MARDOQUEO;1;6; ; ; 
7;7;721;010;1464;2;REYES TORRES LINCOLN ESTUARDO;1;4;1;1;12;12;0;120;120;SILVA LITARDO MARIA JOSE;2;1; ; ; 
7;7;626;017;1848;2;COBA PEREZ CECILIA ELIZABETH;2;4;1;1;17;17;3;173;173;HARO HARO VINICIO ROMEO;1;4; ; ; 
7;7;618;006;586;4;SOTOMAYOR PACHECO DENICE MARJORIE;2;4;1;1;23;23;0;230;230;SANCHEZ ORDOÑEZ MONICA ELIZABETH;2;2; ; ; 
8;8;741;005;1514;4;ABRAJAN CELA JORGE ERNESTO;1;4;1;1;0;0;0;0;0;BUSTAMANTE SHUGULI SAMANTHA STEFANNY;2;1;RONQUILLO VEGA MARCELO PATRICIO;1;2
7;7;700;008;538;1;ORTI TORRES JAVIER ALEJANDRO;1;2;1;1;17;17;4;174;174;SALAZAR MENDEZ EVELYN NATALY;2;2; ; ; 
9;9;721;010;1016;13;SALAS MOLINA ELENA DEL ROSARIO;2;3;1;1;0;0;0;0;0;ALVAREZ CUERO ESTANISLAO;1;4; ; ; 
7;7;721;010;1174;1;SIMBAÑA VASCONEZ LUIS RAMIRO;1;4;1;1;17;17;2;172;172;CARRILLO CARMEN LUCIA;2;3; ; ; 
7;7;614;051;706;3;GARCIA AGUILA MARCOS MARCELO;1;4;1;1;17;17;2;172;172;BAHAMONTES DIAZ MAIDA ROCIO;2;4; ; ; 
7;7;2;021023;106;2;ESPINOSA RIPALDA PRISCILA ELIZABETH;2;3;1;1;17;17;3;173;173;AGUIRRE GRIJALVA CARLOS SANTIAGO;1;3; ; ; 
7;7;700;008;534;2;FREIRE SALAZAR GUERIN ROBERTO;1;3;1;1;17;17;2;172;172;IZURIETA MOLINA MARIA PAULINA;2;2; ; ; 
9;9;676;019;1726;7;APUNTE AGUIRRE JORGE ALBERTO;1;3;1;1;0;0;0;0;0;OQUENDO CORDOVA ANA LUCIA;2;3; ; ; 
7;7;620;003;1521;2;MARROQUIN CARRERA NESTOR NAPOLEON;1;3;1;1;17;17;2;172;172;ORTIZ SANCHEZ MARIA JOSE;2;1; ; ; 
7;7;741;005;1401;4;MALDONADO RODRIGUEZ GONZALO EDUARDO;1;2;1;1;17;17;3;173;173;GONZALEZ LOACHAMIN LOURDES ELIZABETH;2;2; ; ; 
7;7;618;006;311;2;CISNEROS MANTILLA RODOLFO ENRIQUE;1;4;1;1;17;17;3;173;173;ECHEVERRIA ERAZO ELBA IGNACIA DE LA CRUZ;2;4; ; ; 
9;9;700;008;1255;11;TERAN CEVALLOS GEOVANNY MAURICIO;1;4;1;1;0;0;0;0;0;CAMPOS ESPANTOSO TATIANA MISHELL;2;1; ; ; 
7;7;589;035;1024;1;YUNDA MACHADO JORGE HOMERO;1;4;1;1;17;17;2;172;172;GUAMBA DIAZ NANCY JEANNETH;2;2; ; ; 
7;7;2;021023;221;1;MENDOZA PALMA JOFFRE PATRICIO;1;4;1;1;12;12;0;120;120;SALTOS MOREIRA DIANA GABRIELA;2;2; ; ; 
7;7;46;012002001061;1251;2;PARRA JACHO JENNY MAGALI;2;4;1;1;17;17;3;173;173;ROJAS RONDON ERIKA PAOLA;2;1; ; ; 
7;7;2;021023;46;1;FLORES VASQUEZ FERNANDO PATRICIO;1;4;2;2;28;28;0;280;280;SALAS SALAS MARIA CECILIA;2;4; ; ; 
7;7;71;003008;1766;1;ACARO ALVAREZ ANDRES ABELINO;1;4;1;1;22;22;0;220;220;CALERO FLORES TANIA MARIBEL;2;2; ; ; 
7;7;620;003;1349;3;BARCO MUÑOZ ENRIQUE TOMAS;1;4;1;1;12;12;0;120;120;YEPEZ MORA CARLOS FRANCISCO;1;5; ; ; 
7;7;626;017;1883;1;CUESTA VINUEZA ZANONI ASDRUBAL;1;4;2;2;27;27;0;270;270;PAREDES VERDEZOTO GEORGELINE ELIZABETH;2;3; ; ; 
7;7;588;018;1130;3;CARVAJAL PAREDES JESUS DE NAZARETH;1;4;1;1;17;17;3;173;173;MENDOZA OCHOA EDIT PATRICIA;2;3; ; ; 
7;7;589;035;1019;4;TERAN SARZOSA SEGUNDO FAUSTO;1;4;1;1;17;17;3;173;173;TORRES LEON IRINA XIOMAR;2;3; ; ; 
7;7;620;003;50;1;BONILLA VALENCIA MARIA ISABEL;2;4;1;1;17;17;3;173;173;CASTILLO OVIEDO JORGE MILTON;1;4; ; ; 
7;7;620;003;379;1;ZAMBRANO RIVADENEIRA VIANNEY AUSBERTO;1;4;1;1;23;23;0;230;230;CEVALLOS CEDEÑO LORENA INES;2;2; ; ; 
7;7;57;006061;1044;3;MUÑOZ EURIPIDES YONYOLONIS;1;4;1;1;13;13;1;131;131;MACIAS BARBERAN JOSE RICARDO;1;2; ; ; 
7;7;721;010;1201;4;SALAZAR FRAY JENNY ISABEL;2;4;1;1;17;17;1;171;171;NO REGISTRADO;1;2; ; ; 
7;7;46;012002001061;1249;4;BUNGACHO LAMAR JOSE IGNACIO;1;4;1;1;17;17;2;172;172;LEDESMA REYES ANDREA NATHALY;2;1; ; ; 
9;9;718;002;952;5;ERAZO HIDALGO NELSON ARMANDO;1;3;1;1;0;0;0;0;0;GUERRERO PITA ANNABELL;2;3; ; ; 
8;8;620;003;1624;3;BERNYS CHAVEZ HUGO BLADIMIR;1;3;1;1;0;0;0;0;0;CABEZAS PROAÑO SANDRA JACQUELINE;2;4;ERAS SILVA ANDERSON WELLINGTON;1;1
7;7;614;051;1919;2;CAGUA CEVALLOS LORGIA MARGARITA;2;4;1;1;13;13;1;131;131;SOLORZANO MEDINA LUIS ENRIQUE;1;1; ; ; 
8;8;2;021023;188;5;VERA GARCIA RAMON HERIBERTO;1;3;1;1;0;0;0;0;0;CHAVEZ QUINTERO MARIA ISABEL;2;2;JACOME CAHUEÑAS DANIEL ALEJANDRO;1;1
7;7;618;006;1218;5;MENDOZA MACIAS MANUEL VIRGILIO;1;4;1;1;12;12;0;120;120;MIRANDA ROCHE DARWIN EDUARDO;1;2; ; ; 
7;7;620;003;967;1;ALARCON GUILLIN FREDY OSCAR;1;4;1;1;21;21;0;210;210;ANGULO QUIROGA MARTHA CECILIA;2;3; ; ; 
7;7;2;021023;108;3;LARA VILLACIS EFRAIN PATRICIO;1;4;1;1;17;17;3;173;173;SANGO PILLAJO DIANA PAMELA;2;2; ; ; 
7;7;618;006;312;4;CHAVEZ MACIAS MARJORIE DE LOS ANGELES;2;2;1;1;17;17;1;171;171;BELTRAN REALPE ROSA YOLANDA;2;3; ; ; 
7;7;24;006075;303;4;CALDERON JARAMILLO ALDRIN YUBER;1;3;1;1;9;9;2;92;92;INTRIAGO LUNA FLORIDALBA DEL JESUS;2;5; ; ; 
7;7;618;006;314;4;GRANADA CHAMORRO MARIANELA;2;4;1;1;17;17;2;172;172;FAICAN ANDRADE JUAN CARLOS;1;4; ; ; 
7;7;626;017;1851;3;RIVERA GUERRERO FRANKLIN GUILLERMO;1;4;1;1;17;17;3;173;173;GRANDA TORRES RUTH ALEXANDRA;2;3; ; ; 
7;7;758;062;150;3;SANCHEZ ALCIVAR EDWIN GUILLERMO;1;3;1;1;17;17;2;172;172;PAUCAR PILAPANTA RENATA JACQUELINE;2;3; ; ; 
7;7;721;010;66;3;CACERES CEVALLOS MANUEL EDUARDO;1;4;1;1;23;23;0;230;230;MUÑOZ MERO NANCY MAGDALENA;2;4; ; ; 
7;7;740;007;1132;1;PINZON MERINO JOFFRE ANTONIO;1;4;2;2;28;28;0;280;280;VERA BRIONES MARTHA GREGORIA;2;1; ; ; 
7;7;676;019;1738;1;JACOME PAREDES ANTONIO LENIN;1;3;1;1;17;17;4;174;174;AGUAYO TRUJILLO MYRIAM DANIELA;2;1; ; ; 
9;9;741;005;1833;12;MAYA SAENZ BILHA ELIZABETH;2;4;1;1;0;0;0;0;0;SOLA VERA JEFFERSON MAURICIO;1;1; ; ; 
7;7;588;018;1213;3;MARQUEZ MOYA JAIME WUASHINTON;1;4;1;1;23;23;0;230;230;BRAVO MERA CARLOS ORLEY;1;4; ; ; 
9;9;739;012;1082;14;PEREZ MENDOZA ANTONIO JOSE;1;2;1;1;0;0;0;0;0;PORRAS RUBIO EDISSE EDITH;1;3; ; ; 
7;7;700;008;539;2;BASTIDAS GUERRA JENNY PATRICIA;2;3;1;1;17;17;1;171;171;MERCHAN RIVERA DANIEL ANTONIO;1;1; ; ; 
7;7;676;019;1244;3;VALVERDE SOLORZANO MANUEL BERNARDINO;1;4;1;1;21;21;0;210;210;CALDERON DELGADO MAURA YESENIA;2;4; ; ; 
9;9;676;019;1713;5;ROJAS CORREA CARLOS EDMUNDO;1;3;1;1;0;0;0;0;0;VILLEGAS GUERRERO GABRIELA ALEXANDRA;2;2; ; ; 
7;7;697;021;217;2;GARCES SILVA KARINA LILIANA;2;3;2;2;27;27;0;270;270;GONGORA CHONG LUIS ALBERTO;1;4; ; ; 
8;8;700;008;1342;4;ALVAREZ CEDEÑO MARIA PAOLA;2;3;1;1;0;0;0;0;0;DE LA ROCHE MARTINEZ JULIO CESAR;1;4;GOMEZ DEL PEZO JUANA LUCIA;2;3
7;7;740;007;1136;2;PLAZA CERVANTES LOLA CRISTINA;2;3;2;2;28;28;0;280;280;AGUIRRE MACIAS JORGE LUIS;1;3; ; ; 
9;9;589;035;823;8;GALLARDO AGUIRRE VERONICA DEL CARMEN;2;3;1;1;0;0;0;0;0;PALACIOS TAMAYO CHRISTIAN ENRIQUE;1;2; ; ; 
7;7;739;012;1681;1;LUNA REVELO SEBASTIAN;1;2;2;2;28;28;0;280;280;CUESTA PROANO DANIEL SEBASTIAN;1;2; ; ; 
7;7;620;003;51;2;DOMINGUEZ RODRIGUEZ GERMAN HERIBERTO;1;3;1;1;17;17;3;173;173;SANMARTIN MOROCHO MARTINA SUSANA;2;3; ; ; 
7;7;741;005;1344;2;PEDRERA LAPO ESPERANZA MARILU;2;3;1;1;23;23;0;230;230;ACARO ORELLANA JUAN MIGUEL;1;3; ; ; 
7;7;626;017;1856;4;ROSERO GALLARDO ISABEL MARGARITA;2;3;1;1;17;17;3;173;173;PALACIOS ENDARA MIGUEL AGUSTIN;1;1; ; ; 
7;7;721;010;1180;2;PALTAN LOPEZ ARACELY;2;2;1;1;17;17;1;171;171;POSSO GONZALEZ MAURICIO FERNANDO;1;2; ; ; 
7;7;700;008;549;4;PILAQUINGA PINO JENNY RAQUEL;2;4;1;1;17;17;3;173;173;QUEREVALU QUICHIMBO ISRAEL GILBERTO;1;1; ; ; 
7;7;620;003;61;4;CEPEDA CARRASCO SOLANGE NATHALIE;2;3;1;1;17;17;1;171;171;SANCHEZ GUILLEN MARIA BELEN;2;1; ; ; 
7;7;8;021023061;131;2;ZAPATA YANEZ MERCEDES CUMANDA;2;3;1;1;22;22;0;220;220;GARCIA POVEDA PATRICIO MARCELO;1;3; ; ; 
7;7;758;062;146;1;MONTALVO CERON EDGAR PATRICIO;1;3;1;1;17;17;2;172;172;CUENCA MORAN ADRIANA JUDITH;2;4; ; ; 
7;7;676;019;1648;2;MORAN HERNANDEZ JULIA ESTER;2;3;1;1;17;17;2;172;172;ROMERO LOPEZ ALEJANDRO PAUL;1;2; ; ; 
7;7;620;003;60;3;FALCON CAIZA RAMIRO MANUEL;1;3;1;1;17;17;1;171;171;VALLADARES ESPIN LENIN SANTIAGO;1;2; ; ; 
7;7;589;035;1000;1;BUENDIA HERDOIZA MARIA SOLEDAD;2;3;1;1;17;17;3;173;173;CASANOVA CEPEDA XAVIER IVAN;1;2; ; ; 
7;7;589;035;940;2;ALBUJA MUÑOZ MARCIA TATIANA;2;3;2;2;28;28;0;280;280;GARZON SANTAMARIA VICTOR FRANCISCO;1;6; ; ; 
7;7;676;019;1600;2;JARAMILLO AYALA CARMEN ROSARIO;2;3;1;1;12;12;0;120;120;ALAVA ORTIZ LEONARDO DANIEL;1;2; ; ; 
7;7;626;017;1842;3;GUACHAMIN LINCANGO LUIS RODRIGO;1;3;1;1;17;17;4;174;174;VINUEZA VINUEZA JESSICA JOHANNA;2;1; ; ; 
7;7;52;012065;1137;2;PAUCAR BARROS CARMEN MATILDE;2;3;1;1;4;4;0;40;40;CERON GARCIA JORGE ANIBAL;1;2; ; ; 
9;9;718;002;932;2;PALACIOS BARRIGA ENMA ROSANA;2;3;1;1;0;0;0;0;0;CADENA TERAN MARCO ANTONIO;1;3; ; ; 
7;7;618;006;307;3;GUAMBA TORRES DIEGO JAVIER;1;3;1;1;17;17;1;171;171;FAICAN SIGCHA ENRIQUE LENIN;1;3; ; ; 
7;7;614;051;711;4;BONILLA MONTERO CLARA LUZ;2;3;1;1;17;17;2;172;172;CARRILLO FLORES HUGO ROMAN;1;5; ; ; 
7;7;614;051;705;1;ARRUELAS VILLAFUERTE ALISVA GIOMAR;2;3;1;1;17;17;3;173;173;BERMEO ARRUELAS ALISVA ESTEFANIA;2;1; ; ; 
7;7;721;010;1285;1;PEREZ GRANJA ORLANDO DARIO;1;2;1;1;17;17;3;173;173;ALVAREZ BURGOS MARTHA CECILIA;2;1; ; ; 
9;9;620;003;1780;10;PAZMIÑO REVELO TANYA MARIA;2;3;1;1;0;0;0;0;0;GUAYASAMIN NARVAEZ DIEGO ARMANDO;1;2; ; ; 
9;9;2;021023;21;5;SALGADO RIBADENEIRA DIEGO;1;4;1;1;0;0;0;0;0;VILLACIS MEJIA DENIS STEFANIA;2;1; ; ; 
7;7;741;005;1271;1;LAGLA PILATASIG LUIS ALFREDO;1;3;1;1;5;5;0;50;50;CHICAIZA ABATA SEGUNDO ALEJANDRO;1;4; ; ; 
7;7;46;012002001061;1253;5;MANOBANDA CEVALLOS MYRIAM ELENA;2;3;1;1;17;17;2;172;172;TOAPANTA GUTIERREZ MARCO HOMERO;1;5; ; ; 
7;7;2;021023;118;1;VILLAMAR JACOME PEDRO FABRICIO;1;3;1;1;17;17;1;171;171;ABRIL OLIVO ANA ISABEL;2;6; ; ; 
9;9;614;051;959;12;GUAMAN CUMBICOS ELSA JACQUELINE;2;3;1;1;0;0;0;0;0;GAMBOY CAJAS SEGUNDO MARIO;1;3; ; ; 
7;7;620;003;382;3;VERDEZOTO ARANA NELZON ENRIQUE;1;3;1;1;23;23;0;230;230;LUNA VERDEZOTO CLAUDIA JANETH;2;1; ; ; 
7;7;2;021023;119;2;LARREATEGUI FABARA MARIA GABRIELA;2;3;1;1;17;17;1;171;171;ALVAREZ TOBAR RODRIGO CESAR;1;3; ; ; 
9;9;588;018;1048;9;QUISHPE CHILLAN JUAN CARLOS;1;3;1;1;0;0;0;0;0;MENDOZA ORTIZ SANDRA ISABET;2;3; ; ; 
9;9;676;019;1686;2;CAMACHO CABEZAS ELBA ELIZABETH;2;2;1;1;0;0;0;0;0;FELIX ORDOÑEZ DANILO XAVIER;1;3; ; ; 
7;7;15;021023062;84;3;GENDE CALAZACON ANGEL MESIAS;1;3;1;1;23;23;0;230;230;LOPEZ LAPO CARLOS VICTOR;1;4; ; ; 
